CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_AOA_READING_MEAN	ENGLISH_AOA_WRITING_MEAN	ENGLISH_AOA_READING_UNTRAINED_GPT_SCORE	ENGLISH_AOA_WRITING_UNTRAINED_GPT_SCORE	ENGLISH_AOA_UNTRAINED_GPT_SCORE	ENGLISH_AOA_READING_TRAINED_GPT_SCORE	ENGLISH_AOA_WRITING_TRAINED_GPT_SCORE	ENGLISH_AOA_TRAINED_GPT_SCORE	LINE_IN_SOURCE
193	SHALLOW	shallow	8.680555555555555	9.63888888888889	8.5	8.5	6.5	8.1	8.5	8	4465
1931	BEESWAX	beeswax	9.776315789473685	10.41891891891892	9.5	9.5	8.5	8.5	9	8	8550
1932	GUESS	guess	6.17722681359045	6.483265306122449	6.5	8.5	4.5	6.1	6.2	5.9	433
1933	LOOSEN	loosen	8.209342560553633	9.842857142857143	8.5	9.5	5.5	8	8.3	7.5	5424
1934	BEGGAR	beggar	8.00733024691358	8.95945945945946	9.5	9.5	6.5	8.4	9	8	7761
1935	ANUS	rectum	10.283783783783784	10.878378378378379	12.5	12.5	12.5	11.5	11.9	11	10818
1936	DEER	deer	5.357960457856399	6.454545454545454	6.5	7.5	4.5	6.1	6.2	5.9	873
1937	THERE	there	6.568877551020408	6.728650137741046	5.2	7.5	3.5	5.4	5.7	4.9	42
1938	FORTRESS	castle	7.365714285714286	7.673119065010957	7.5	8.5	5.2	6.4	6.7	6	746
1939	SWEAR	swear	8.5	9.326989619377162	9.5	10.5	5.5	7.5	7.9	7	3324
194	FAMILY	family	5.995659722222222	5.8251953125	5.2	6.5	3.5	4.9	5	4	177
1940	GUARD	guard	8.057142857142857	8.88888888888889	8.5	9.5	5.5	7.1	7.4	7	1761
1941	SOLDIER	soldier	8.014285714285714	8.847222222222221	7.5	9.5	5.8	6.1	6.5	6	3043
1942	NEAR	near	7.196969696969697	7.054054054054054	6.5	7	3.5	5.1	5.2	4.9	534
1943	CROWN (OF HEAD)	crown	7.271428571428571	8.078947368421053	7.5	7.5	5.2	6.1	6.2	5.9	1414
1944	GOD	god	5.685255198487712	5.753826530612244	6.5	6.5	4.5	5	5	4	736
1945	IDOL	idol	8.649691358024691	9.621621621621621	10.5	11.5	8.5	9	9.2	8.9	8374
1948	SAW	saw	6.227110582639716	6.195216049382716	5.2	6.5	3.5	5.1	5.2	5	128
1949	BEDBUG	bedbug	7.329639889196675	8.368421052631579	9.5	9.5	8.5	8.1	8.3	8	7365
195	MAT	mat	5.537109375	6.323529411764706	5	5	3.5	5.1	5.2	4.9	2368
1951	PASS	pass	7.742424242424242	7.388408304498269	7.5	7.5	4.5	6.1	6.2	5.9	835
1953	ABUSE	abuse	9.394736842105264	9.716216216216216	11.5	11.5	7.5	9.5	10	9	8675
1954	GENTLE	gentle	7.044117647058823	7.5	7.5	8.5	5.2	6.1	6.4	6	1223
1955	GRIEVE	mourn	8.271428571428572	9.15387755102041	11.5	11.5	8.5	10	10.2	9.9	5146
1956	SUNFLOWER	sunflower	6.847993827160494	7.315096952908588	6.5	7.5	5.2	6.1	6.4	6	1759
1958	UNRIPE	unripe	7.736496913580248	8.650077160493828	9.5	9.5	6.5	8.4	8.7	8	7668
1959	RAW	raw	7.636363636363637	7.466033601168736	7.5	7.5	5.5	8	8.1	7.9	3504
196	DONATE	donate	9.5	10.157142857142857	10.5	10.5	8.5	8.1	8.3	8	4583
1961	NECKLACE	necklace	7.163966049382716	8.078947368421053	7.5	8.5	5.2	6.1	6.4	5.9	2525
1962	ROAST (SOMETHING)	roast	7.6891891891891895	8.5625	7.5	8.5	5.5	7.5	7.9	7	2598
1963	IMMEDIATELY	immediately	9.009515570934255	9.464489795918368	8.5	10.5	6.5	8.1	8.5	8	1523
1964	ALONE	alone	5.82258064516129	6.122685185185186	7.2	8.5	5.2	6.1	6.4	6	327
1965	LOINCLOTH	loincloth	9.855263157894736	10.54054054054054	11.5	11.5	8.5	10.5	11	10	10445
1966	BUNCH	bunch	6.4	6.756756756756757	6.5	7.5	4.5	6.1	6.2	5.9	1306
1967	CALENDAR	calendar	7.4032653061224485	8.685714285714285	7.5	8.5	6.5	6.1	6.3	6	2724
197	OTHER	other	6.362244897959184	7.109375	5.2	7.2	3.5	5.1	5.2	4.9	105
1970	CANOE	canoe	8.324324324324325	9.526315789473685	8.5	9.5	7.5	7.5	8	7	3299
1971	FAN (OBJECT)	fan	5.908203125	6.256055363321799	6.5	5.5	5	5.5	5.5	5	1330
1972	YOUNG GOAT (KID)	kid	5.225694444444445	5.49127640036731	5.2	6.5	3.5	4.9	5	3.9	645
1973	DEMON	demon	6.798828125	7.5863177226813585	10.5	10.5	8.5	8.5	9	8	5405
1974	CENTIPEDE	centipede	7.765138408304498	8.777777777777779	9.5	9.5	7.5	8.5	9	8	4908
1975	CHECK	check	7.2293644996347695	7.9390581717451525	6.5	7.5	5.2	6.1	6.2	6	745
1976	MERRY	funny	5.614325068870523	6.239956172388605	6.5	6.5	4.5	5.1	5.2	4.9	471
1977	DEW	dew	8.013513513513514	8.697368421052632	9.5	9.5	7.5	7.1	7.3	7	3329
1978	RECOVER	recover	8.402777777777779	8.91891891891892	8.5	10.5	6.5	8	8.2	7.5	4926
1981	WIDOWER	widower	9.43421052631579	9.85	11.5	11.5	8.5	10.5	11	10	9953
1982	WHIRLPOOL	whirlpool	10.14864864864865	10.763157894736842	9.5	10.5	8.5	9.1	9.5	9	9169
1983	SNORE	snore	6.823621227887617	7.774221453287197	7.2	7.5	5.5	6.5	6.9	6	2542
1986	DISEASE	disease	7.493441358024692	8.421052631578947	9.5	10.5	6.5	7.1	7.5	7	3705
1987	CHOPSTICKS	chopsticks	7.897612488521579	8.408564814814817	8.5	8.5	7.5	8.1	8.4	7.9	3946
1989	CALF	calf	7.804444444444444	8.274563820018365	7.5	7.5	4.5	7.1	7.3	6.9	4443
1990	BECOME	become	6.9228515625	7.683195592286502	7.5	8.5	5	7	7.1	6.9	664
1991	INTESTINES	intestine	8.177186061801446	9.159240321402484	10.5	10.5	8.5	9.5	10	9	9681
1992	MORE	more	5.596354166666667	6.171696149843912	4.5	5.2	2.5	4.1	4.2	3.9	76
1993	SELF	self	6.321111111111111	6.611836734693878	7.5	7.5	4.5	5.5	6	5	2370
1994	COLLARBONE	collarbone	10.271428571428572	11.661764705882353	10.5	10.5	8.5	9.5	10	9	9072
1996	GET TIRED	tire	6.849795918367347	7.964081632653061	6.5	7.5	4.5	5.5	6	5	1716
1997	PRESERVE	preserve	9.046052631578947	9.713659605551499	10.5	10.5	8.5	9.7	10	9.5	6931
1998	COMMAND	command	8.292824074074074	8.949459876543209	8.5	9.5	6.5	8.1	8.5	8	2792
1999	OVERCOME	overcome	10.17142857142857	10.716216216216216	10.5	10.5	8.5	9.1	9.4	9	2672
2	DUST	dust	5.375	6.045454545454546	5.2	6.5	3.5	5.1	5.2	4.9	994
200	SAME	same	5.8	6.8919753086419755	5.2	6.5	4.5	5.1	5.2	5	283
2001	PAINTING	draw	5.533333333333333	5.947265625	5.2	6.5	4.5	5.1	5.2	4.9	779
2002	DITCH	ditch	7.234953703703703	7.702498356344511	8.5	8.5	6.5	7.1	7.2	7	2731
2003	FLOW	flow	7.781574394463668	8.447199265381084	7.5	7.5	5.5	7.1	7.2	7	2660
2005	MASK	mask	5.314878892733565	5.869212962962963	5.5	6.5	4.5	5.1	5.2	4.9	1238
2006	FILL	fill	6.883333333333334	7.5	5.2	6.5	3.5	5.5	5.5	5	658
2007	BOLT (OF LIGHTNING)	bolt	6.889795918367347	7.891020408163266	7.5	7.5	5.8	7.5	7.7	7	2345
2008	RESCUE	rescue	7.22790357925493	8.319444444444445	7.5	7.5	5.2	6.5	6.7	6	1106
2009	DOG	dog	4.2890625	4.952662721893491	5	5	2.5	4.1	4.2	3.9	183
201	FARM	farm	5.644444444444444	6.089072543617998	5.5	6.5	4.5	5.1	5.2	4.9	566
2010	INVESTIGATE	investigate	9.545364891518737	10.584155161078238	8.5	10.5	8.5	9.1	9.5	9	2798
2011	COFFIN	coffin	8.0107421875	8.282006920415226	11.5	10.5	8.5	7.5	8	7	3721
2012	COLLAR	collar	8.027777777777779	8.95945945945946	6.5	7.5	4.5	6.1	6.3	5.9	2218
2013	BAIT	bait	7.458333333333333	7.947368421052632	7.5	8.5	6.5	7.1	7.3	7	2477
2014	GO DOWN (DESCEND)	descend	8.114958448753463	9.432432432432432	9.5	10.5	6.5	9.5	10	9	9548
2016	JEALOUSY	jealousy	8.864864864864865	9.486486486486486	9.5	10.5	5.8	8.1	8.5	7.9	7755
2017	MIX	mix	6.6230677764566	6.980228928199791	5.5	6.5	3.5	5.5	5.5	5	1569
2018	GREEDY	greedy	9.013157894736842	9.223684210526315	7.5	8.5	5.2	7.1	7.4	7	1842
2019	HAMMOCK	hammock	7.893132716049383	9.125	8.5	9.5	7.5	8.5	9	8	3318
202	STRENGTH	strength	7.59375	8.287878787878787	9.2	9.5	6.5	7.5	8	7	1141
2021	GRASP	grasp	7.972972972972973	8.972972972972974	6.5	7.5	3.5	8.1	8.4	8	5001
2022	ADMIT	admit	7.905405405405405	8.802631578947368	8.5	9.5	6.5	8.1	8.4	8	1809
2023	CROWD	crowd	6.7273469387755105	7.513513513513513	7.5	8.5	5.2	7	7.1	6.9	684
2024	PLOT	plot	8.722993827160494	9.824324324324325	8.5	8.5	7.5	9	9.1	9	3383
2025	PEA	pea	5.757887517146776	6.614444444444445	4.5	5.5	3.5	5.1	5.3	4.9	2364
203	MARRY	marry	7.696969696969697	8.222222222222221	9.5	9.5	6.5	6.1	6.4	6	3128
2030	DRAG	drag	9.4375	9.882352941176471	6.5	6.5	4.5	6.1	6.2	6	2682
2033	DELIVER	deliver	8.057142857142857	8.128205128205128	8.5	10.5	5.5	8	8.2	7.9	1371
2034	FROST	frost	6.367768595041322	7.097750865051903	7.5	8.5	5.5	6.1	6.3	6	2193
2035	POND	pond	6.332415059687788	7.207612456747405	6.5	7.5	5.2	6.1	6.2	6	699
2038	DRAGON	dragon	7.185714285714286	7.563271604938271	7.5	7.5	5.5	6.1	6.4	6	495
204	AGAIN	again	7.116863905325444	7.198347107438016	5.2	6.5	3.5	5.1	5.2	4.9	117
2040	BUCKWHEAT	buckwheat	8.480276134122288	9.425207756232686	10.5	10.5	8.5	10.5	11	10	8788
2042	WALNUT	walnut	6.992715920915713	7.84375	9.5	8.5	6.5	7.5	8	7	4811
2043	PEACH	peach	5.8399653979238755	6.434413580246915	6.5	6.5	4.5	6.1	6.2	5.9	2185
2045	COLUMN	pillar	7.3850415512465375	8.697368421052632	9.5	9.5	8.5	9.1	9.3	9	5577
2046	APRON	apron	8.621621621621621	9.710526315789474	7.5	7.5	4.5	6.5	7	6	3038
2048	QUILT	quilt	7.221836419753085	7.935185185185184	7.5	8.5	6.5	7	7.2	6.9	2643
2049	CONGEE	porridge	8.286938775510205	9.337837837837839	7.5	8.5	4.5	7.1	7.5	7	1967
205	TROUGH	trough	8.694444444444445	9.324324324324325	10.5	10.5	8.5	9.5	10	9	5604
2051	DUSTPAN	dustpan	7.430555555555555	7.93571950328707	7.5	8.5	5.5	6.5	6.7	6	6037
2052	BUCKET	bucket	7.307098765432098	7.737188365650971	5.2	6.5	3.5	5.4	5.7	4.9	1284
2058	STOOL	stool	7.20983379501385	7.58625	6.5	6.5	4.5	6.1	6.3	5.9	2208
2059	FOLK SONG	folksong	8.11426592797784	8.492036011080334	10.5	10.5	10.5	9.5	10	9	7594
206	FIREFLY	firefly	6.923666910153397	7.964937910883857	7.5	8.5	6.5	6.5	6.9	6	2056
2060	STORY	story	5.791015625	6.380816326530612	5.2	6.5	4.5	5.1	5.4	4.9	220
2062	INTEREST	interest	6.323979591836734	6.78125	8.5	10.5	5.5	8.1	8.4	8	3057
2064	SCATTER (SEEDS)	scatter	8.249614197530864	9.075757575757576	8.5	8.5	5.8	8.1	8.4	7.9	3545
2069	SOAK (VERB)	soak	7.69880624426079	7.461419753086419	6.5	8.5	4.5	6.5	6.7	6	4131
2071	LAY (VERB)	lay	7.013888888888889	7.190586419753085	6.5	6.5	4.5	6.1	6.3	5.9	636
2072	USE (VERB)	use	5.9580078125	6.715120525931337	6.2	6.5	3.5	5.5	6	5	276
2073	ROB (VERB)	rob	8.31689453125	8.523265306122449	6.5	7.5	5.5	7	7.1	6.9	3055
2076	SPROUT (VERB)	sprout	7.93791088385683	9.06208911614317	7.5	8.5	5.5	7.1	7.4	7	2312
208	NASAL MUCUS (SNOT)	snot	7.735294117647059	7.85536888239591	6.5	7.5	4.5	6	6	5	2453
209	RARE	rare	7.522448979591837	8.528571428571428	9.5	9.5	7.5	7.7	8	7.5	2408
2090	MY	my	5.3076923076923075	6.075	4.5	4.5	2.5	4	4	3.9	16
2093	AFTERWARDS	afterwards	8.679487179487179	9.039473684210526	8.5	9.5	6.5	8.5	9	8	2666
2099	CHILD	child	6.009512485136742	6.538062283737024	5.2	6.5	3.5	4.1	4.3	3.9	479
21	TASTE (SOMETHING)	taste	6.396551724137931	6.6387755102040815	6.5	7.5	3.5	5.1	5.2	4.9	733
210	LIFE	life	8.38888888888889	7.631055363321799	6.5	7.5	4.5	5.5	6	5	236
2102	BURN	burn	7.021604938271604	7.150848765432098	6.5	7.5	4.5	5.4	5.7	4.9	1448
2112	OLD (AGED)	elder	7.253333333333333	7.978373702422145	10.5	10.5	8.5	9	9.2	8.9	5474
212	FIELD	field	7.02932098765432	8.179012345679013	7.2	8.5	5.2	6.1	6.2	6	542
2124	SMELL	smell	5.435483870967742	5.785714285714286	5.2	6.5	3.5	5	5	4	482
213	FIN	fin	6.186851211072665	7.578125	6.5	6.5	6.5	8.1	8.2	8	2657
2134	RAISE (BRING UP)	raise	7.279411764705882	7.861111111111111	7.2	8.5	4.5	7	7.1	6.9	1800
2137	MAGICIAN	magician	6.870967741935484	6.8742857142857146	7.5	8.5	6.5	7	7.2	6.9	3631
214	STRETCH	stretch	7.137080867850098	7.519723865877711	6.5	8.5	4.5	5.5	6	5	1512
2148	PICK	pick	7.163371488033299	7.4658203125	5.2	6.5	3.5	5.1	5.2	4.9	405
2150	MATTER	matter	8	7.484429065743946	7.5	9.5	6.5	7.1	7.2	7	455
2151	COARSE	coarse	9.121621621621621	9.855263157894736	9.5	10.5	8.5	10.5	11	10	9406
2154	PLOUGH (INSTRUMENT)	plow	7.22067901234568	7.735803324099723	8.5	8.5	5.5	7.5	7.9	7	2404
2155	CUT (WITH SCISSORS)	scissor	5.8866782006920415	6.723337950138504	6.5	7.5	5.5	5.5	6	5	5946
2159	GROUND	ground	6.248046875	7.037197231833909	6.2	7.5	3.5	5.1	5.2	4.9	329
216	MOVIE	movie	5.574074074074074	5.791883454734652	6.5	7.5	5.5	5.1	5.2	4.9	1592
2165	SLOWLY	slowly	6.294378698224852	6.53902662993572	6.5	7.5	4.5	6.1	6.4	6	457
218	FINE (PENALTY)	fine	7.686111111111112	8.882352941176471	6.5	6.5	4.5	6.1	6.2	5.9	468
2181	LIGHT (IN TASTE)	bland	8.694444444444445	9.473684210526315	10.5	9.5	8.5	10	10.2	9.9	4253
219	TOILET	toilet	4.644120707596254	5.229448491155047	5.2	6.5	3.5	5	5.2	3.9	2183
2192	REJOICE	rejoice	8.493112947658402	9.228571428571428	10.5	11.5	8.5	10	10.2	9.9	4280
2194	FRONT (PART)	front	6.03	6.449074074074074	6.5	7.5	4.5	5.1	5.2	5	343
220	INTACT	intact	9.960526315789474	10.756756756756756	11.5	11.5	10.5	10	10.2	9.9	10817
2200	SNOUT	muzzle	8.024983563445101	9.526315789473685	9.5	10.5	8.5	9.5	10	9	3983
2203	RABID	rabid	7.451424397370343	8.451869806094184	11.5	11.5	12.5	10	10.5	9.9	9598
2205	PEAK	peak	8.026629935720845	8.63888888888889	8.5	8.5	7.5	8.1	8.3	8	3501
2206	RABIES	rabies	7.917590027700831	8.707063711911356	11.5	11.5	10.5	9.3	9.7	9	8226
221	FIRE	fire	5.0656	5.345588235294118	5.5	6.5	3.5	5.1	5.2	4.9	498
2216	BECOME NUMB	numb	8.81578947368421	9.692307692307692	8.5	9.5	6.5	8	8.2	7.9	5771
2219	LEAN (MEAT)	lean	7.299123447772097	7.701241782322863	7.5	7.5	5.5	7.1	7.3	7	2842
2223	BE ANGRY	furious	8.644736842105264	9.225	9.5	9.5	6.5	9.1	9.4	8.9	2119
2224	BEND (SOMETHING)	bend	6.862040816326531	7.737456747404844	6.5	6.5	4.5	5.5	6	5	1920
2230	UNTAMED OR WILD	wild	7.845714285714286	8.539473684210526	7.5	7.5	4.5	6.1	6.4	6	642
2233	LOVELY	lovely	7.06281957633309	7.909422936449963	7.5	8.5	5.2	7.1	7.4	7	610
2242	BEETLE	beetle	7.225806451612903	8.015151515151516	7.5	8.5	6.5	6.5	6.9	6	2092
2243	REPAIR	repair	7.97918188458729	8.628462603878116	8.5	8.5	5.5	7.1	7.4	6.9	3345
2244	METAL	metal	6.876734693877551	7.534696859021184	7.5	8.5	5.5	7	7.1	6.9	1921
2245	BELCH	belch	7.202702702702703	7.9868421052631575	8.5	9.5	5.5	7.5	8	7	5321
2246	BELL	bell	4.966145833333333	5.304407713498623	5.2	6.5	3.5	5.1	5.2	4.9	625
2247	CATERPILLAR	caterpillar	6.639438085327783	7.314878892733564	6.5	7.5	5.2	6.3	6.7	6	1347
2252	PATH	path	6.97705078125	7.943333333333333	6.5	7.5	5.2	6.1	6.2	5.9	663
2253	DRIP (EMIT LIQUID)	leak	6.803030303030303	7.315102040816328	7.5	7.5	5.5	6.5	6.7	6	3632
2259	FLESH	flesh	8.722222222222221	9.447368421052632	9.5	9.5	6.5	9	9.5	8.5	6405
227	FISH	fish	4.989644970414201	5.406347554630593	5	5	3.5	4.5	5	4	277
2271	THINK	think	6.8505859375	7.554930795847751	6.5	6.5	3.5	5.1	5.3	4.9	92
2273	LEECH	leech	8.694444444444445	9.337837837837839	10.5	10.5	9.5	8.5	9	8	6265
2276	IDENTICAL	identical	8.921052631578947	10.052631578947368	9.5	10.5	8.5	9.1	9.5	8.9	6543
2277	WHOLE	whole	7.218858131487889	7.632578524470417	7.2	8.5	5.2	6.1	6.5	6	287
2278	PERHAPS	perhaps	8.661764705882353	9.647058823529411	7.5	9.5	6.5	8.9	9.1	8.5	644
228	CARVE	carve	8.40625	8.984848484848484	8.5	8.5	5.5	7.1	7.5	7	3291
2287	HORIZON	horizon	8.618421052631579	9.057706355003651	10.5	10.5	8.5	8.4	8.7	8	3740
2288	METEOROID (SHOOTING OR SHINING STAR)	meteor	8.215485756026297	9.333333333333334	9.2	10.5	9.5	9.3	9.7	9	4935
229	MOVE AWAY	migrate	8.735803324099724	9.533587257617729	10.5	10.5	9.5	10	10.2	9.9	6921
2290	PUDDLE	puddle	6.442857142857143	7.047453703703703	6.5	6.5	4.5	5.1	5.4	4.9	1213
2291	VOLCANO	volcano	7.398071625344352	8.651515151515152	8.5	8.5	7.5	7.1	7.3	7	3480
2294	WRINKLE	wrinkle	7.017659279778393	8.013157894736842	9.5	9.5	6.5	7	7.2	6.9	5417
2295	SUNSET	sunset	6.523875114784206	7.315918367346938	7.5	7.5	5.5	6.1	6.2	6	2274
2296	SUNRISE	sunrise	6.57346189164371	7.35354273192111	7.2	7.5	5.2	6.1	6.4	6	2048
2297	DUSK	dusk	8.289473684210526	8.972972972972974	8.5	9.5	6.5	8.1	8.5	8	4000
2299	STRAW	straw	5.69921875	6.18505859375	5.5	6.5	4.5	5.2	5.4	4.9	784
23	RYE	rye	9.009765625	9.764705882352942	10.5	10.5	8.5	10.5	11	10	5153
230	SWEEP	sweep	6.242883379247015	6.9563265306122455	6.5	7.2	4.5	5.5	6	5	1950
2301	ME	me	4.918367346938775	5.431213017751479	4.5	5	1.5	4	4	3	27
2302	CIRCULAR (ROUND IN TWO DIMENSIONS)	circular	8.4	9.067567567567568	9.5	10.5	7.5	7.1	7.4	7	7796
2308	THIN	thin	8.306451612903226	8.64516129032258	6.5	6.5	4.5	5.1	5.2	4.9	1218
231	SHAVE	shave	7.167755102040816	7.68626734842951	8.5	8.5	5.5	7.1	7.2	6.9	5990
2310	US (OBLIQUE CASE OF WE)	us	6.220414201183432	6.3515625	5.2	5	2.5	4	4	4	95
2316	FREE	free	6.586734693877551	6.404081632653061	6.5	7.5	4.5	5.1	5.3	4.9	448
2318	CHESTNUT	chestnut	7.034722222222222	8.038927335640139	9.5	9.5	7.5	8.5	9	8	3147
2319	LID (COVER, CAP)	lid	7.5675675675675675	8.391891891891891	5.2	6.5	3.5	5.5	5.7	5	1687
232	FLEA	flea	8.621212121212121	8.950204081632654	7.5	8.5	6.5	6.5	7	6	2107
2321	MAD PERSON	lunatic	9.907894736842104	10.2	11.5	11.5	10.5	10.5	11	10	10768
2329	LACK (NOT HAVE)	lack	8.25	8.819444444444445	8.5	8.5	6.5	8	8.1	7.9	3369
2334	MELT	melt	7.516129032258065	7.611836734693878	6.5	7.5	4.5	6.1	6.2	6	2261
2336	OF THIS KIND (SUCH)	so	6.1104252400548695	6.317474048442906	5.2	5	2.5	4	4	4	22
2339	NEED (SOMETHING)	need	5.609053497942387	5.441230486685032	5.2	6.5	3.5	5	5.1	4.9	141
234	PADDLE	paddle	8.175675675675675	8.986486486486486	7.5	8.5	5.5	6.1	6.3	6	2333
2340	SUNNY	sunny	6.913469387755102	7.743973703433163	5.2	6.5	3.5	5	5.1	4.5	962
2341	CLOUDY	cloudy	6.765432098765432	7.0283933518005535	6.5	7.5	4.5	5.5	6	5	2625
2342	LANDSCAPE	landscape	9.020833333333334	9.902777777777779	9.5	9.5	7.5	8.7	9	8.5	5261
2343	STEEL	steel	6.265625	7.121212121212121	9.5	9.5	7.5	8.1	8.3	8	2760
2348	CRAB	crab	6.644120707596254	7.171020408163265	6.5	6.5	5.2	6.4	6.7	6	1171
2349	SHRIMP	shrimp	7.894463667820069	8.993512110726643	7.5	8.5	5.2	7.1	7.4	7	3168
2350	EARTHWORM	earthworm	7.5576171875	8.42919921875	7.5	8.5	6.5	6.5	6.9	6	4390
2351	SILKWORM	silkworm	8.615384615384615	9.5375	10.5	10.5	9.5	9.5	10	9	6301
2352	DRAGONFLY	dragonfly	8.28564453125	8.819444444444445	7.5	8.5	7.5	7.1	7.4	7	2059
2354	CRICKET	cricket	7.771428571428571	7.349151234567902	8.5	8.5	7.5	7.5	7.9	7	1725
236	STEPMOTHER	stepmother	7.030321046373365	8.09375	8.5	9.5	5.5	7.1	7.4	7	2210
2362	BRAN	bran	8.916666666666666	9.763157894736842	8.5	8.5	7.5	10	10.2	9.9	7065
2365	RADISH	radish	6.414285714285715	7.022058823529412	8.5	8.5	6.5	7.5	7.9	7	4777
2366	ONION	onion	7.419354838709677	8.212121212121213	7.2	8.5	5.2	6.4	6.7	6	4113
2367	MANDARINE	tangerine	9.76923076923077	10.692307692307692	8.5	9.5	6.5	7.5	8	7	5558
2368	GARLIC	garlic	7.986111111111111	9.052631578947368	8.5	9.5	6.5	8.1	8.3	8	4147
237	STEPFATHER	stepfather	8.324324324324325	9.115384615384615	8.5	9.5	5.5	7.5	7.9	7	8429
2374	DREAM	dream	6.506487889273356	7.5285714285714285	6.5	6.5	4.5	5.1	5.3	4.9	417
2375	VERTICAL	vertical	9.391891891891891	10.166666666666666	9.5	10.5	8.5	9.1	9.3	9	10509
2376	HORIZONTAL	horizontal	8.356648199445985	9.513157894736842	9.5	10.5	8.5	10	10.2	9.9	8161
2386	TURKEY	turkey	7.01123046875	7.626530612244898	7.5	7.5	5.5	5.5	6	5	355
239	FLOWER	flower	5.0283553875236295	5.722222222222223	5.2	6.5	3.5	4.5	5	4	690
2393	JOURNEY	journey	7.891589506172839	8.529411764705882	8.5	9.5	6.5	8	8.1	8	943
2396	KNOCK	knock	5.87692901234568	6.276234567901235	5.8	7.5	3.5	5.1	5.2	4.9	725
2397	LOBSTER	lobster	7.314878892733565	8.644031141868512	8.5	8.5	6.5	7.5	8	7	3518
2398	MANGO	mango	6.1248000000000005	6.961666666666667	8.5	8.5	6.5	9.5	9.7	9	1647
24	PRAY	pray	6.025494276795005	6.599609375	7.5	8.5	5.5	6.1	6.2	5.9	2457
240	ELECTION	election	7.641519250780437	8.173010380622838	10.5	10.5	8.5	8.1	8.2	8	2432
2400	THEIR	their	6.875	7.128460207612457	6.5	8.5	4.5	7.1	7.5	6.9	56
2401	PICTURE	picture	5.713757396449704	6.109781477627472	5.8	7.5	4.5	5.1	5.2	4.9	568
2402	ROBIN	robin	8.713498622589531	8.97923875432526	6.5	6.5	5.2	6.1	6.2	6	1095
2403	TOY	toy	5.538461538461538	5.605263157894737	4.5	5	2.5	4.1	4.2	2.9	493
2405	CHRISTMAS	christmas	5.957336108220604	6.640000000000001	5.5	7.5	3.5	4.1	4.2	3.9	124
2406	HOME	home	5.620689655172414	6.28125	5.2	6.5	3.5	4	4	4	86
2407	BIRTHDAY	birthday	5.04	5.4141414141414135	5.2	6.5	3.5	4.1	4.4	3.9	389
2408	CAKE	cake	4.604938271604938	4.608367626886145	5.2	5.5	3.5	4.6	5	3.9	432
2409	BROWN	brown	5.931034482758621	6.370967741935484	5.2	6.5	3.5	5.1	5.2	4.9	254
241	TREE STUMP	stump	7.081224489795919	8.047091412742382	7.5	7.5	6.5	7	7.2	6.9	2486
2410	GOOD-LOOKING	pretty	5.4839302112029396	5.727508650519031	6.5	7.5	4.5	5.1	5.3	4.9	374
2411	HURT (SOMEBODY)	hurt	5.916666666666667	5.907962016070124	6.5	6.5	3.5	4.6	5	3.9	692
2412	THANK (SOMEBODY)	thank	4.724	5.43017578125	5.2	6.5	3.5	4.1	4.2	3.9	215
242	COST	cost	8.270555555555555	8.969696969696969	7.2	8.5	5.2	7	7.1	6.9	3124
2422	SOMEONE	someone	6.5835459183673475	7	6.5	7.5	3.5	6.1	6.4	6	241
2423	CHANNEL	channel	7.381578947368421	8.210526315789474	9.5	10.5	8.5	8	8.2	7.9	1626
2424	MEMBER	member	7.4945215485756025	7.980263157894737	7.5	8.5	5.2	7.1	7.4	7	2111
2425	PROBLEM	problem	7.679981634527089	8.38667820069204	7.2	8.5	5.2	6.1	6.2	6	521
2426	CLIMATE	climate	7.173484295105917	8.154432132963988	9.5	10.5	8.5	10	10.1	9.9	3074
2427	FUTURE	future	8.328287197231832	8.78857142857143	8.5	9.5	6.5	7.1	7.4	7	1098
2428	LIBRARY	library	6.34375	6.699780861943024	7.5	8.5	5.2	5.1	5.3	5	1071
243	FRESH	fresh	7.13544536271809	7.1439842209072975	7.2	7.5	4.5	6.1	6.4	6	852
2430	OFFICE	office	7.31190650109569	8.217948717948717	8.5	9.5	6.5	7	7.1	7	1029
2432	MARRIAGE	marriage	7.709825528007347	8.377314814814815	10.5	11.5	6.5	6.5	7	6	4884
2433	THEORY	theory	7.273557341124908	8.72972972972973	12.5	11.5	12.5	10.5	11	10	6822
244	LEFT	left	6.137573964497042	6.68701171875	5.2	6.5	3.5	5.1	5.2	5	191
2440	PINEAPPLE	pineapple	6.067041522491349	6.976990504017531	7.5	8.5	5.5	6.5	7	6	2636
2441	CASHEW	cashew	8.140625	8.527777777777779	9.5	10.5	6.5	8.5	9	8	8758
2444	KINGFISHER	kookaburra	8.81227173119065	9.57409972299169	10.5	10.5	8.5	11.5	12	11	5929
2445	PAPAYA	pawpaw	7.315918367346938	8.263157894736842	8.5	9.5	8.5	8.5	9	8	8156
2446	SLOTH	sloth	8.375102040816326	9.652777777777779	8.5	9.5	7.5	9.5	10	9	4255
2447	WOODPECKER	woodpecker	9.31081081081081	10.026315789473685	8.5	8.5	6.5	7.1	7.5	7	4837
2449	FAT (OF MEAT AND FOOD)	fatty	8.449394463667819	9.009515570934255	7.5	8.5	5.5	6.5	6.5	6	5327
