CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_AOA_READING_TRAINED_GPT_SCORE	ENGLISH_AOA_WRITING_TRAINED_GPT_SCORE	ENGLISH_AOA_TRAINED_GPT_SCORE	ENGLISH_AOA_MEAN	LINE_IN_SOURCE
669	RODENT	rodent	9.11	9.44	9	6.95	20983
67	EMBERS	ember	9.47	10	9	10.5	7941
670	ROOT	root	7	7.11	6.89	5.94	21027
671	SAND	sand	4.5	5	4	4.63	21290
672	EARLY	early	6	6.11	5.89	5.3052150000000005	7663
673	SCHOOL	school	4	4	4	3.89	21479
674	MOUTH	mouth	4.61	5	3.89	3.58	15764
675	FAECES (EXCREMENT)	excrement	11.5	12	11	12.11	8546
676	SHIT (DEFECATE)	defecate	11.5	12	11	13.2	6227
677	AXE	axe	6.89	7	6.47	6.11	1666
678	BEARD	beard	6.5	6.95	5.89	4.84	2064
679	BRIGHT	bright	5.5	6	5	6.58	3003
68	TATTOO	tattoo	9.11	9.67	8.89	7.79	24441
680	BREAK (DESTROY OR GET DESTROYED)	break	5.5	6	5	5.3	2935
681	DESTROY	destroy	7.11	7.37	6.95	6.7	6568
682	SIDE	side	5.5	6	5	4.72	22217
683	PERSON	person	5.11	5.22	4.89	4.67	17908
684	OWN	own	6.11	6.22	5.89	5.209302000000001	17251
685	DECIDE	decide	7.11	7.5	7	7.2	6149
686	EASY	easy	5.11	5.22	4.89	5.43	7697
687	NOTHING	nothing	5.37	5.68	4.89	5.209302000000001	16478
688	LUNG	lung	7.11	7.22	7	7.16	14438
689	BETWEEN	between	6.11	6.37	5.95	5.465070000000001	2258
69	SOBER	sober	10	10.22	9.89	10.84	22731
690	BOTTOM	bottom	5.11	5.33	4.89	5.28	2810
691	SEASON	season	6.11	6.22	5.95	6.05	21659
692	BRING	bring	5.5	6	5	4.42	3013
693	FROM	from	5	5.11	4.89	4.441998	9857
694	GET	get	4	4	4	3.17	10240
695	GO	go	4.11	4.22	3.89	3.37	10420
696	STIR	stir	6.11	6.22	5.89	5.58	23493
698	WISE	wise	7.11	7.33	7	6.79	27714
699	SAD	sad	4.11	4.22	3.89	3.24	21187
7	GATHER	gather	7	7.22	6.89	6.5	10108
70	BRACKISH	brackish	13.5	13.8	13	15.23	2874
700	CARRY	carry	5.11	5.33	4.89	5.16	3620
701	SLOW	slow	5.11	5.22	4.89	4.15	22553
702	CATCH	catch	5.11	5.22	4.89	4.61	3697
703	SOON	soon	5.11	5.22	4.89	4.82565	22845
704	CLEAN	clean	4.37	4.61	3.89	3.89	4305
705	GO UP (ASCEND)	ascend	11.5	12	11	10.67	1334
706	DARK	dark	4.11	4.22	3.89	3.74	6016
707	REMEMBER	remember	6.11	6.37	5.89	5.63	20373
708	SHINE	shine	5.5	6	5	5.79	22052
709	TEACH	teach	5.11	5.22	4.89	4.67	24466
710	WHEEL	wheel	5.11	5.33	4.89	4.4	27497
711	TALL	tall	5	5.11	4.89	4.95	24357
712	RICH	rich	6.11	6.22	5.89	6.32	20854
713	STEAL	steal	6.37	6.68	5.95	6.17	23373
714	SEED	seed	5.11	5.22	4.89	4.72	21720
715	SHOUT	shout	5.37	5.68	4.89	4.72	22138
716	GROAN	groan	8.11	8.47	8	8.7	10714
717	SWEET	sweet	5.11	5.22	4.89	4.53	24170
718	PAY	pay	6.11	6.22	5.89	5.5	17655
719	FIND	find	5	5	5	5.78	9176
72	CLAW	claw	6.11	6.22	6	4.7	4302
720	GOOD LUCK	luck	5.5	6	5	6.53	14399
721	LOW	low	5.11	5.22	4.89	4.7	14372
722	ATTACK	attack	7.11	7.37	6.95	6.58	1489
723	PLACE (POSITION)	place	5.11	5.22	4.89	4.95	18241
724	READ	read	5	5	4.89	4.11	19847
726	WHILE	while	6.5	7	6	7.06362	27524
727	WHICH	which	6.11	6.37	6	6.584055000000001	27521
728	FIRST	first	5	5.11	4.89	4.388713	9227
729	DAWN	dawn	7.11	7.33	7	7	6048
73	BEAK	beak	6.11	6.37	5.95	5.42	2053
730	SNAKE	snake	5.11	5.33	4.89	5.1	22639
731	BEVERAGE	beverage	8.5	8.89	8	6.63	2259
732	YOUR (SINGULAR)	your	5.11	5.22	4.89	4.100974000000001	27991
733	EARN	earn	7.11	7.33	7	7.57	7666
734	MAKE	make	5.11	5.22	4.89	4.68	14585
735	OWL	owl	5.5	5.5	5	6.21	17249
736	YARD	yard	5.11	5.22	4.89	3.94	27943
737	LIGHT (IGNITE)	ignite	10	10.47	9.89	9.82	12029
738	THING	thing	5.11	5.22	4.89	4.58	24771
739	FEED	feed	5.11	5.33	4.89	4.17	9001
74	PUPPY	puppy	4.61	5	3.89	3.28	19433
740	SHIP	ship	5.5	5.5	5	5.33	22058
741	DRIVE	drive	6.11	6.22	5.89	5.26	7493
742	END (OF SPACE)	end	5	5.11	4.89	4.28	8065
744	EGG	egg	4.37	4.68	3.89	3.89	7790
745	SHELF	shelf	6.11	6.22	5.89	5.5	22021
746	SHOP	shop	5.11	5.22	4.89	5.78	22105
747	BICYCLE	bicycle	6.11	6.5	5.89	4.26	2285
748	SOW SEEDS	sow	10	10.22	9.89	9.67	22918
749	ENTER	enter	6.11	6.22	6	5.67	8180
75	DISGRACE	disgrace	10	10.22	9.89	8.22	6980
750	DROP	drop	5	5	4	3.26	7505
751	SHRUB	shrub	8.47	8.95	8	8.06	22178
752	STORE	store	5.11	5.22	4.89	4.76	23546
753	PUPIL (STUDENT)	pupil	8.11	8.37	8	8.06	19429
754	HURRY	hurry	5.11	5.37	4.95	4.44	11841
755	DENY	deny	8.47	8.95	8	7.8	6415
756	DEPEND	depend	8.11	8.5	8	8.5	6424
757	BUTTON	button	5.11	5.33	4.89	4.78	3288
758	HERON	heron	9.68	10	9.47	10.35	11379
759	SILVER	silver	6.11	6.22	6	6.21	22292
760	KNOT	knot	6.37	6.68	5.89	6.05	13601
761	COVER	cover	5.11	5.33	4.89	5.42	5502
762	OUTSIDE	outside	4.11	4.22	3.89	3.578781	17055
763	SKIN	skin	4.5	5	4	4.48	22406
764	SUIT	suit	7	7.11	6.89	6.67	23904
765	MOVE	move	5.11	5.22	4.89	4.62	15771
766	MENSTRUATION	menstruation	11	11.22	10.89	10.39	15049
767	CORPSE	corpse	10.47	10.95	10	10	5338
768	LUNCH	lunch	4.5	5	4	3.61	14432
769	ROOF	roof	5.5	6	5	5	21012
770	EARRING	earring	6	6.5	5	7.17	7674
771	HAT	hat	4.11	4.22	3.89	3.33	11124
772	BELT	belt	5.37	5.68	4.89	4.62	2195
773	HAVE	have	5.11	5.22	4.89	3.72	11147
774	CABBAGE	cabbage	7.22	7.67	6.95	5.78	3318
775	TRUMPET	trumpet	7.11	7.37	6.95	6.28	25488
777	FLUTE	flute	7.11	7.33	7	8.47	9466
778	SMOKE (EXHAUST)	smoke	5.5	6	5	4	22610
779	PART	part	5.5	5.5	5	5.11	17533
78	THAT	that	5.11	5.22	4.89	5.529012000000001	24702
780	OUR	our	5.11	5.22	4.89	4.346085	16976
782	DEFEAT	defeat	7.68	7.95	7.47	8.74	6224
783	VICTORY	victory	7.11	7.33	7	7.53	27025
784	SNOW	snow	4.5	5	4	4.11	22700
785	STRONG	strong	5.5	6	5	4.58	23672
787	SAIL	sail	6.11	6.22	6	6.47	21216
788	SOAP	soap	4.61	5	3.89	3.17	22725
789	PEOPLE	people	5.11	5.22	4.89	3.52	17790
79	WASTE	waste	7	7.11	6.89	6.5	27322
790	READY	ready	5.11	5.22	4.89	5.53	19857
791	STRANGER	stranger	7	7.11	6.89	4.53	23591
794	PEN	pen	5	5	5	5.11	17746
795	TROUT	trout	8.37	8.68	8	8.56	25474
796	NIPPLE	nipple	8.11	8.47	7.89	9.05	16274
797	TESTICLES	testicle	10.5	11	10	11.6	24674
798	JAW	jaw	6.68	6.89	6.47	5.33	13261
799	WRIST	wrist	7.11	7.33	6.89	5.94	27907
8	CURSE	curse	7.5	7.95	7	7.47	5883
80	DOORPOST	doorpost	9.47	10	9	7.56	7334
801	RIB	rib	6.11	6.22	6	6.3	20846
803	ANKLE	ankle	6.89	7.05	6.53	4.89	926
804	WOMB	womb	9	9.22	8.89	9.48	27770
805	SPINE	spine	7.11	7.22	7	7.35	23066
806	BLANKET	blanket	4.61	5	3.89	3.61	2472
807	SKILLED	skilled	9	9.22	8.89	8.68	22400
808	DRIP (FALL IN GLOBULES)	drip	5.5	6	5	5.89	7489
809	TROUSERS	trousers	8.47	8.95	8	7.89	25472
81	FATHOM	fathom	11.5	12	11	11.44	8946
810	LOCUST	locust	10	10.47	9.89	8.67	14252
811	SOUL	soul	8.11	8.37	7.95	6.17	22882
812	SLAVE	slave	8.11	8.37	7.89	7.84	22464
813	DO	do	4	4	4	3.6	7236
815	GOVERNMENT	government	9	9.22	8.89	8.5	10535
816	HALF	half	5.5	5.5	5	5.454413000000001	10952
817	THEY	they	4	4	4	4.878935	24754
818	WILLOW	willow	8.11	8.47	8	6.83	27637
819	STOMACH	stomach	6.37	6.68	5.95	5.26	23521
82	ANGER	anger	6	6	5	6	899
820	LAMB	lamb	6.11	6.33	5.89	4.15	13675
821	POPLAR	poplar	11.47	11.95	11	10.27	18544
823	SORCERER	sorcerer	9.47	10	9	11.37	22864
824	WITCH	witch	6.11	6.33	5.89	4.78	27725
825	AWAKE	awaken	8.11	8.5	8	7.17	1644
827	ROLL	roll	5.5	6	5	4.47	20991
828	RACCOON	raccoon	7.11	7.47	6.95	6.79	19643
829	RAFTER	rafter	10.47	10.95	10	10.74	19692
83	FORBID	forbid	8.47	8.95	8	8.47	9570
830	SOOT	soot	8.47	8.95	8	7.2	22846
831	BASE	base	7	7.11	6.89	6.42	1959
832	BEAN	bean	5.11	5.22	4.89	3.42	2057
833	ENDURE	endure	10.47	10.95	10	10.7	8099
834	BUTTOCKS	buttocks	8.5	9	8	7.72	3287
835	CHAPTER	chapter	7.11	7.33	7	6.42	3916
836	SCREWDRIVER	screwdriver	7.5	7.89	7	6	21574
837	BLUE	blue	4	4	4	3.53	2591
838	REMAINS	remains	8.68	8.95	8.47	7.873552000000001	20362
84	JUST	just	6.11	6.22	5.89	7.010335	13417
840	CORMORANT	cormorant	13.5	14	13	14.22	5304
842	LIQUOR	liquor	11	11.33	10.89	8.4	14160
843	SPIDER	spider	5	5	4	3.43	23049
844	KIND (THING)	sort	7	7.11	6.89	6.807852000000001	22877
845	MURDER	murder	8.11	8.5	8	8.79	15867
846	TIGER	tiger	5.11	5.37	4.89	4	24899
847	THIRSTY	thirsty	5.37	5.68	4.89	3.89	24780
848	THIRST	thirst	6	6.11	5	6.06	24779
849	SPRING (OF WATER)	fountain	7	7.22	6.89	7.17	9712
850	SQUARE	square	5.5	5.5	5	4.11	23202
851	STABLE	stall	7.5	7.89	7	7.75	23274
852	PRIEST	priest	7.5	7.89	7	7.1	18964
853	ALTAR	altar	9	9.33	8.89	7.16	710
854	KETTLE	kettle	8	8.22	7.67	8.06	13467
855	SEIZE	seize	10.47	11	10	10.15	21748
857	STONE	stone	5.5	6	5	4.44	23525
858	STORM	storm	5.37	5.68	4.95	4.94	23555
859	STOVE	stove	6	6.11	5	4.32	23568
860	CAUSE	cause	7.11	7.33	7	5.84	3740
861	JUDGE	judge	7.11	7.5	7	8.85	13368
862	SUGAR	sugar	5.11	5.22	4.89	3.95	23889
863	EDGE	edge	7	7.11	6.89	6.17	7740
864	PUMPKIN	pumpkin	5.11	5.33	4.89	4.78	19400
865	FAME	fame	7.11	7.22	7	7.26	8866
866	WIN	win	5.11	5.22	4.89	4.22	27644
867	GLOVE	glove	5.5	6	5	4.3	10388
868	BANANA	banana	5.11	5.22	4.89	3.78	1844
869	BLADE	blade	7.11	7.33	7	6.72	2461
870	BREATH	breath	6.11	6.37	5.95	5.81	2954
871	RATTLESNAKE	rattlesnake	7.37	7.95	7	6.78	19810
873	TAX	tax	9.11	9.22	9	8.94	24453
874	CANDY	candy	4.61	4.95	3.89	4	3450
875	SHOEMAKER	shoemaker	7.47	7.95	7	7.58	22097
876	ARCH	arch	8.11	8.33	8	8.26	1200
877	MASON	mason	10.47	10.95	10	10.516488	14813
878	HELL	hell	8.47	8.68	7.95	5.11	11298
879	COUGH	cough	5.37	6	4.95	4.32	5413
88	BEEHIVE	beehive	7.11	7.37	6.95	7.47	2121
880	REPEAT	repeat	6.89	7.05	6.53	5.28	20457
881	TAILOR	tailor	9	9.22	8.89	9.83	24331
882	PARROT	parrot	6.37	6.68	5.95	5.58	17523
883	TERMITE	termite	8.11	8.44	8	7.94	24642
884	SHARE	share	5.11	5.22	4.89	4.84	21979
885	OPPOSITE	opposite	6.11	6.5	6	5.06	16840
886	PARAKEET	parakeet	8.47	8.95	8	6.53	17451
887	BITTER	bitter	8.11	8.33	8	8.81	2430
888	POISONOUS	poisonous	7.5	8	7	4.89	18439
889	FLAME	flame	6.11	6.37	5.95	6.25	9297
890	MULE	mule	7.11	7.33	7	5.65	15816
891	TIDE	tide	7.11	7.22	7	6.68	24888
892	TIME	time	5.11	5.22	4.89	5.16	24916
893	TIN (METAL)	tin	6.68	6.95	6.53	6.79	24935
894	TOAD	toad	6.11	6.37	5.95	6.11	24989
895	TORTOISE	tortoise	8	8.37	7.89	5.88	25109
896	ANACONDA (WATER BOA)	anaconda	10.47	10.95	10	10.06	837
897	SWALLOW	swallow	6.11	6.33	5.89	5.17	24137
898	TRADE	trade	7.11	7.22	7	6.42	25190
899	PRESIDENT	president	6.11	6.22	6	6.89	18907
9	ANNOUNCE	announce	9	9.47	8.47	9.48	937
90	INNOCENT	innocent	7.5	7.89	7	5.95	12717
900	TRAIN	train	5.11	5.22	4.89	4	25211
901	ADOBE	adobe	11.47	11.95	11	12.22	347
902	ADULTERY	adultery	12.5	12.8	12	11.84	376
903	ASPEN	aspen	11.11	11.33	11	10.036923000000002	1365
904	BERRY	berry	5.11	5.22	4.89	5.209302000000001	2232
905	BORING	boring	6.37	6.61	5.95	5.26	2785
906	TREE	tree	4	4	4	3.57	25356
908	DRUM	drum	5.22	5.44	4.89	4.63	7527
909	GARBAGE	garbage	6	6.11	5	4.89	10056
91	INSOLENT	insolent	12.5	13	12	13.47	12785
910	DEATH	death	6	6	5	5.37	6091
911	TEMPLE	temple	7.67	7.95	7.47	8.79	24580
912	COYOTE	coyote	8.47	8.95	8	6.68	5534
913	CROW	crow	6.11	6.22	6	5.74	5737
914	SCULPTOR	sculptor	9.33	9.67	9	9.84	21609
915	SINK (BASIN)	washbasin	9.47	9.89	9	8.5	27305
916	LINEN	linen	9.11	9.44	9	7.68	14113
917	ORNAMENT	ornament	6.5	7	6	6.1	16927
919	CHILI PEPPER	chili	7.11	7.37	6.95	6.61	4061
92	SPOIL (SOMEBODY OR SOMETHING)	spoil	7.11	7.33	6.89	6.3	23114
920	GRAPE	grape	5	5.11	4.89	3.94	10599
921	VALLEY	valley	7.11	7.33	7	7.94	26814
922	PEAR	pear	6.11	6.22	5.89	4	17688
923	LOVE	love	5.11	5.22	4.89	5.17	14361
924	VEGETABLES	vegetable	5.11	5.33	4.89	4.17	26890
925	CASSAVA	cassava	14	14	14	17.44	3660
926	RICE	rice	5.5	5.67	4.89	3.72	20853
928	EMBRACE	hug	4.61	4.95	3.89	2.58	11764
930	VILLAGE	village	8.11	8.33	8	7.84	27050
931	MILLET	millet	12.5	12.8	12	14.08	15270
932	BARLEY	barley	10.47	10.95	10	9.8	1924
933	WALL (OF HOUSE)	wall	4.5	5	4	3.79	27241
934	BUFFALO	buffalo	7.11	7.44	7	6.701282000000001	3130
935	WAR	war	6.11	6.22	6	7.67	27263
936	STALLION	stallion	9.47	10	9	9.42	23275
937	BIRD	bird	4.37	4.68	3.89	3.52	2396
938	MARE	mare	9.47	9.95	9	8.84	14741
940	STRAIN	strain	9.47	10	9	8.63	23583
941	MEAD	mead	12.5	13	12	11.38	14914
942	HONEY	honey	5.11	5.22	4.89	5.44	11594
943	WATERFALL	waterfall	7.11	7.37	6.95	5.47	27347
944	SALMON	salmon	9	9.22	8.89	8	21251
945	SPEAR	spear	7.68	7.95	7.47	7.22	22972
946	BLOOD	blood	6	6.11	5	4.89	2546
947	STREAM	stream	7.11	7.37	6.95	6.47	23614
948	WATER	water	4.11	4.22	3.89	2.37	27341
950	SEAGULL	seagull	7.37	7.95	7	5.42	21634
951	WEAPONS	weapon	7.11	7.37	6.95	6.95	27394
952	WEATHER	weather	5.37	5.68	4.95	5.94	27403
953	RAPE	rape	12.11	12.22	12	10.74	19764
954	WELL	well	5	5	5	6.157775000000001	27458
955	GREASY	greasy	7.47	7.95	7	6.39	10655
956	FLEE	flee	8.11	8.47	8	8.33	9362
957	WHALE	whale	6.11	6.22	5.95	5.47	27482
958	WILD ANIMAL	beast	7.11	7.37	6.95	5.74	2073
96	CRAWL	crawl	4.61	5	3.89	3.89	5587
960	WIND	wind	5.5	6	5	3.89	27647
961	PEBBLES	pebble	6.5	6.89	6	5.68	17696
962	WOMAN	woman	5.37	5.68	4.89	4.95	27762
963	BOOK	book	4	4	4	3.68	2730
964	WOOL	wool	6.68	6.95	6.47	8.06	27811
965	WORLD	world	6.11	6.22	5.95	5.32	27848
966	BRAKE	brake	7.11	7.5	7	5.95	2895
967	YEAST	yeast	9.33	9.67	9	9.53	27958
968	ACORN	acorn	6.5	6.67	6	5.95	210
969	CIGARETTE	cigarette	8.11	8.47	7.89	6.39	4188
97	THROUGH	through	7.11	7.47	6.95	5.816751	24837
970	COCONUT	coconut	7.11	7.37	6.95	6.5	4481
971	MUST	must	5.11	5.22	5	4.58	15902
972	BE ABLE	can	4.11	4.22	3.89	4.32	3428
973	NOODLE	noodles	5.37	5.68	4.89	5.297516	16426
974	TOBACCO	tobacco	10	10.22	9.89	7.39	24995
975	SPINACH	spinach	6.47	7	5.95	4.94	23062
976	WEAR	wear	5.5	6	5	4.63	27397
977	ARROW	arrow	6.37	6.68	5.95	6.07	1295
978	WAVE	wave	5.5	5.5	5	4.26	27369
979	FARMER	farmer	6	6.11	5.89	4.74	8901
98	ALL	all	4	4	4	4.239515000000001	647
980	HEEL	heel	6.11	6.5	5.89	7.85	11276
981	ELBOW	elbow	6	6	5	4.78	7836
983	CONVICT	convict	10	10.22	9.89	11	5227
984	WORK (LABOUR)	work	5.5	6	5	5.86	27821
985	VINEGAR	vinegar	8.37	8.68	8	7.11	27063
986	TOMATO	tomato	5.5	5.95	4.89	4.61	25031
987	REMAIN	remain	8.11	8.37	8	8.17	20359
988	ACQUIT	acquit	12.5	13	12	13.22	224
989	CLEAR	clear	6.11	6.22	5.89	5.8	4313
99	HUNCHBACK	hunchback	9.47	10	9	8.63	11822
990	CREEK (TIDAL)	creek	7.11	7.22	7	5.89	5629
991	FRY	fry	5.5	6	5	5.79	9890
992	CLIFF	cliff	7.11	7.37	7	7.27676	4340
994	BOW	bow	6.11	6.33	5.89	4.95	2839
995	QUIVER (FOR ARROWS)	quiver	10.47	10.95	10	11.05	19623
996	DEAF	deaf	7.11	7.37	6.95	6.83	6080
998	PUT	put	4	4	4	3.72	19485
999	JOINT	joint	9.47	9.95	9	9.05	13331
