CONCEPTICON_ID	CONCEPTICON_GLOSS	PICTURE_CODE	ENGLISH	ENGLISH_RESPONSE_NUMBER	ENGLISH_SHANNON_DIVERSITY	ENGLISH_MODAL_RESPONSE_PERCENTAGE	ENGLISH_DUNNO_PERCENTAGE	ENGLISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	ENGLISH_FAMILIARITY	CZECH	CZECH_RESPONSE_NUMBER	CZECH_SHANNON_DIVERSITY	CZECH_MODAL_RESPONSE_PERCENTAGE	CZECH_DUNNO_PERCENTAGE	CZECH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	CZECH_FAMILIARITY	FINNISH	FINNISH_RESPONSE_NUMBER	FINNISH_SHANNON_DIVERSITY	FINNISH_MODAL_RESPONSE_PERCENTAGE	FINNISH_DUNNO_PERCENTAGE	FINNISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	FINNISH_FAMILIARITY	ITALIAN	ITALIAN_RESPONSE_NUMBER	ITALIAN_SHANNON_DIVERSITY	ITALIAN_MODAL_RESPONSE_PERCENTAGE	ITALIAN_DUNNO_PERCENTAGE	ITALIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	ITALIAN_FAMILIARITY	KOREAN	KOREAN_RESPONSE_NUMBER	KOREAN_SHANNON_DIVERSITY	KOREAN_MODAL_RESPONSE_PERCENTAGE	KOREAN_DUNNO_PERCENTAGE	KOREAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	KOREAN_FAMILIARITY	GERMAN	GERMAN_RESPONSE_NUMBER	GERMAN_SHANNON_DIVERSITY	GERMAN_MODAL_RESPONSE_PERCENTAGE	GERMAN_DUNNO_PERCENTAGE	GERMAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	GERMAN_FAMILIARITY	CATALAN	CATALAN_RESPONSE_NUMBER	CATALAN_SHANNON_DIVERSITY	CATALAN_MODAL_RESPONSE_PERCENTAGE	CATALAN_DUNNO_PERCENTAGE	CATALAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	CATALAN_FAMILIARITY	DUTCH	DUTCH_RESPONSE_NUMBER	DUTCH_SHANNON_DIVERSITY	DUTCH_MODAL_RESPONSE_PERCENTAGE	DUTCH_DUNNO_PERCENTAGE	DUTCH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	DUTCH_FAMILIARITY	MANDARIN	MANDARIN_RESPONSE_NUMBER	MANDARIN_SHANNON_DIVERSITY	MANDARIN_MODAL_RESPONSE_PERCENTAGE	MANDARIN_DUNNO_PERCENTAGE	MANDARIN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	MANDARIN_FAMILIARITY	CGREEK	CGREEK_RESPONSE_NUMBER	CGREEK_SHANNON_DIVERSITY	CGREEK_MODAL_RESPONSE_PERCENTAGE	CGREEK_DUNNO_PERCENTAGE	CGREEK_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	CGREEK_FAMILIARITY	FRENCH	FRENCH_RESPONSE_NUMBER	FRENCH_SHANNON_DIVERSITY	FRENCH_MODAL_RESPONSE_PERCENTAGE	FRENCH_DUNNO_PERCENTAGE	FRENCH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	FRENCH_FAMILIARITY	GREEK	GREEK_RESPONSE_NUMBER	GREEK_SHANNON_DIVERSITY	GREEK_MODAL_RESPONSE_PERCENTAGE	GREEK_DUNNO_PERCENTAGE	GREEK_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	GREEK_FAMILIARITY	HEBREW	HEBREW_RESPONSE_NUMBER	HEBREW_SHANNON_DIVERSITY	HEBREW_MODAL_RESPONSE_PERCENTAGE	HEBREW_DUNNO_PERCENTAGE	HEBREW_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	HEBREW_FAMILIARITY	HUNGARIAN	HUNGARIAN_RESPONSE_NUMBER	HUNGARIAN_SHANNON_DIVERSITY	HUNGARIAN_MODAL_RESPONSE_PERCENTAGE	HUNGARIAN_DUNNO_PERCENTAGE	HUNGARIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	HUNGARIAN_FAMILIARITY	ARABIC	ARABIC_RESPONSE_NUMBER	ARABIC_SHANNON_DIVERSITY	ARABIC_MODAL_RESPONSE_PERCENTAGE	ARABIC_DUNNO_PERCENTAGE	ARABIC_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	ARABIC_FAMILIARITY	MALAYSIAN	MALAYSIAN_RESPONSE_NUMBER	MALAYSIAN_SHANNON_DIVERSITY	MALAYSIAN_MODAL_RESPONSE_PERCENTAGE	MALAYSIAN_DUNNO_PERCENTAGE	MALAYSIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	MALAYSIAN_FAMILIARITY	NORWEGIAN	NORWEGIAN_RESPONSE_NUMBER	NORWEGIAN_SHANNON_DIVERSITY	NORWEGIAN_MODAL_RESPONSE_PERCENTAGE	NORWEGIAN_DUNNO_PERCENTAGE	NORWEGIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	NORWEGIAN_FAMILIARITY	POLISH	POLISH_RESPONSE_NUMBER	POLISH_SHANNON_DIVERSITY	POLISH_MODAL_RESPONSE_PERCENTAGE	POLISH_DUNNO_PERCENTAGE	POLISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	POLISH_FAMILIARITY	PORTUGUESE	PORTUGUESE_RESPONSE_NUMBER	PORTUGUESE_SHANNON_DIVERSITY	PORTUGUESE_MODAL_RESPONSE_PERCENTAGE	PORTUGUESE_DUNNO_PERCENTAGE	PORTUGUESE_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	PORTUGUESE_FAMILIARITY	RUSSIAN	RUSSIAN_RESPONSE_NUMBER	RUSSIAN_SHANNON_DIVERSITY	RUSSIAN_MODAL_RESPONSE_PERCENTAGE	RUSSIAN_DUNNO_PERCENTAGE	RUSSIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	RUSSIAN_FAMILIARITY	SERBIAN	SERBIAN_RESPONSE_NUMBER	SERBIAN_SHANNON_DIVERSITY	SERBIAN_MODAL_RESPONSE_PERCENTAGE	SERBIAN_DUNNO_PERCENTAGE	SERBIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	SERBIAN_FAMILIARITY	SLOVAK	SLOVAK_RESPONSE_NUMBER	SLOVAK_SHANNON_DIVERSITY	SLOVAK_MODAL_RESPONSE_PERCENTAGE	SLOVAK_DUNNO_PERCENTAGE	SLOVAK_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	SLOVAK_FAMILIARITY	SPANISH	SPANISH_RESPONSE_NUMBER	SPANISH_SHANNON_DIVERSITY	SPANISH_MODAL_RESPONSE_PERCENTAGE	SPANISH_DUNNO_PERCENTAGE	SPANISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	SPANISH_FAMILIARITY	TURKISH	TURKISH_RESPONSE_NUMBER	TURKISH_SHANNON_DIVERSITY	TURKISH_MODAL_RESPONSE_PERCENTAGE	TURKISH_DUNNO_PERCENTAGE	TURKISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	TURKISH_FAMILIARITY	WELSH	WELSH_RESPONSE_NUMBER	WELSH_SHANNON_DIVERSITY	WELSH_MODAL_RESPONSE_PERCENTAGE	WELSH_DUNNO_PERCENTAGE	WELSH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	WELSH_FAMILIARITY	BASQUE	BASQUE_RESPONSE_NUMBER	BASQUE_SHANNON_DIVERSITY	BASQUE_MODAL_RESPONSE_PERCENTAGE	BASQUE_DUNNO_PERCENTAGE	BASQUE_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	BASQUE_FAMILIARITY	FLEMISH	FLEMISH_RESPONSE_NUMBER	FLEMISH_SHANNON_DIVERSITY	FLEMISH_MODAL_RESPONSE_PERCENTAGE	FLEMISH_DUNNO_PERCENTAGE	FLEMISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	FLEMISH_FAMILIARITY
850	SQUARE	472	square	100	0.80212243	82.65306122	0	2		čtverec	83	0.281193796	95.12195122	0	1.204819277	91.03614458	neliö	84	0.650838804	87.01298701	2.380952381	5.952380952	85.51190476	quadrato	100	0	100	2	4		정사각형	78	1.564468484	38.57142857	1.282051282	8.974358974	76.92	quadrat	100	1.663022346	53.06122449	0	2		quadrat	98	0.71	86.02150538	1.020408163	4.081632653	83.1								正方形	80	1.176116579	80	5	7.5	76.4	τετράγωνο	80	0.418089375	93.33333333	0	6.25	88.38271605	carré	100	0.296431632	95.74468085	2	4		τετράγωνο	80	0	100	3.75	7.5	87.375	ריבוע	80	0.346563258	92.40506329	0	1.25	93.25	négyzet	78	0.676733682	88.88888889	0	7.692307692	90.80769231	موربع	40	0.793992434	83.87096774	5	17.5	83.2	empat segi	80	1.951611107	64.38356164	6.25	2.5	81.95	firkant	80	1.151687418	50	2.5	5	82.7625	kwadrat	89	0.6075575	90.24390244	2.247191011	5.617977528	88.26666667	quadrado	88	0	100	2.272727273	7.954545455	82.43181818	квадрат	82	0.477406643	95.89041096	3.658536585	7.317073171	87.69512195	kvadrat	95	0.515373537	92.22222222	1.052631579	4.210526316	90.8	štvorec	80	0	100	1.25	6.25	87.9382716	cuadrado	100	0.342978951	94.84536082	1	2		kare	80	0.175565026	97.36842105	1.25	3.75	92.79	Sgwar	36	0	100	0	0	85.80555556	karratu	80	1.472284812	53.33333333	1.25	5	80.425	vierkant	60	0.461490599	92.45283019	3.333333333	8.333333333	
1673	ARM	473	arm	100	0.14257333	97.97979798	0	1		paže	83	0.856114628	71.95121951	0	1.204819277	93.60240964	käsivarsi	84	0.981338736	58.02469136	0	3.571428571	90.46428571	braccio	100	0	100	0	1		팔	78	0.239873825	96.05263158	1.282051282	1.282051282	82.64	arm	100	0	100	0	1		braç	98	0.00	100	0	0	87.1								手臂	80	1.256131037	55.84415584	0	3.75	80.25	χέρι	80	0.235193382	96.15384615	1.25	1.25	90.49382716	bras	100	0	100	0	1		χέρι	80	0	100	0	1.25	94.2	יד	80	0.995938608	53.75	0	0	92.0375	kar	78	0.343519741	93.58974359	0	0	91.91025641	أيد	40	0	100	2.5	7.5	86.425	lengan	80	1.217767117	55.69620253	1.25	0	85.7125	arm	80	0	100	0	0	87.75	ręka	89	0.6795852	82.02247191	0	0	90.35555556	braço	88	0	100	1.136363636	0	91.32954545	рука	82	0	100	1.219512195	1.219512195	91.1097561	ruka	95	0	100	0	0	93.45263158	ruka	80	0.927205499	79.74683544	0	1.25	90.48148148	brazo	100	0	100	0	1		kol	80	0	100	0	0	95.04	braich	36	0	100	0	0	89.47222222	beso	80	0	100	0	0	84.7625	arm	60	0	100	0	0	
2046	APRON	476	apron	100	0	100	2	4		zástěra	83	0	100	0	0	86.91566265	essu	84	0.99631652	53.57142857	0	0	84.9047619	grembiule	100	0	100	3	2		앞치마	78	0	100	0	2.564102564	75.05	schuerze	100	0.246022578	95.91836735	0	2		davantal	98	0.18	96.84210526	2.040816327	1.020408163	66.6								23围裙	80	0.183122068	97.22222222	0	10	77.65	ποδιά	80	0.170330576	97.46835443	0	1.25	82.85185185	tablier	100	0	100	1	2		ποδιά	80	0	100	0	0	83.45	סינר	80	0	100	0	0	92.2625	kötény	78	0.244765082	95.94594595	0	5.128205128	87.25641026	مريول	40	0.811278124	75	12.5	17.5	78.7	apron	80	0	100	1.25	1.25	85.45	forkle	80	0	100	0	1.25	83.7875	fartuch	89	0	100	6.741573034	1.123595506	84.58888889	avental	88	0	100	0	2.272727273	80.95454545	фартук	82	0.168660931	97.5	1.219512195	1.219512195	84.65853659	kecelja	95	0.14854949	97.87234043	0	1.052631579	87.2	zástera	80	0.170330576	97.46835443	0	1.25	82.74074074	delantal	100	0.247935838	95.87628866	2	1		önlük	80	0	100	0	1.25	93.74	ffedog	36	0.818384478	82.85714286	2.777777778	0	82.05555556	amantal	80	0.88542019	85.33333333	3.75	2.5	73.775	schort	60	1.001466291	74.57627119	1.666666667	0	
3725	AVOCADO	477	avocado	100	0.391243564	92.30769231	19	3		avokádo	83	0	100	0	1.204819277	83.91566265	avokado	84	0.759840305	85	0	4.761904762	85.6547619	avocado	100	1.40097868	67.07317073	15	3		아보카도	78	0	100	2.564102564	6.41025641	69.58	avocado	100	0.362051252	93.10344828	8	5		alvocat	98	0.75	82.9787234	3.06122449	1.020408163	72.8								牛油果	80	0.624661264	90	5	7.5	72.3125	αβοκάντο	80	0	100	2.5	5	85.72839506	avocat	100	0	100	1	0		αβοκάντο	80	0	100	1.25	2.5	82.375	אבוקדו	80	0	100	0	0	93.6625	avokádó	78	0.177389453	97.33333333	0	3.846153846	87.23076923	أفوكا	40	0.721928095	80	7.5	5	89.925	avokado	80	0.84201991	87.83783784	3.75	3.75	78.45	avokado	80	0	100	0	0	83.725	awakado	89	0	100	3.370786517	1.123595506	84.32222222	abacate	88	0	100	3.409090909	1.136363636	75.02272727	авокадо	82	0.524031283	94.66666667	3.658536585	4.87804878	85.47560976	avokado	95	0.26231122	95.55555556	2.105263158	3.157894737	77.03157895	avokádo	80	0	100	0	1.25	89.25925926	aguacate	100	0.649421777	89.41176471	7	8		avokado	80	0.172036949	96.20253165	0	1.25	91.14	afocado	36	0.044372324	100	13.88888889	0	69.91666667	aguakate	80	0	100	2.5	1.25	72.5375	avocado	60	0.790663014	86.2745098	11.86440678	1.694915254	
915	SINK (BASIN)	478	sink	100	0	100	0	0		umyvadlo	83	0	100	1.204819277	0	91.20481928	lavuaari	84	1.035510689	79.01234568	0	3.571428571	86.22619048	lavandino	100	0.61162566	87.87878788	1	0		세면대	78	0	100	0	6.41025641	79.15	waschbecken	100	0.141440543	98	0	0		pica	98	1.22	71.42857143	5.102040816	2.040816327	77.0								洗手池	80	2.311032749	46.57534247	0	8.75	76.575	νιπτήρας	80	1.098473409	73.07692308	0	2.5	88.27160494	lavabo	100	0.771994898	83	0	0		νιπτήρας	80	0.435613373	91.02564103	0	2.5	91.325	כיור	80	0.435613373	92.20779221	1.25	2.5	92.675	mosdókagyló	78	1.771515296	39.18918919	1.282051282	3.846153846	86.53846154	مغسله	40	1.09077164	78.37837838	5	2.5	87.7	sinki	80	0	100	0	1.25	86.775	vask	80	0.779349837	76.92307692	1.25	1.25	86.075	umywalka	89	1.02859412	67.41573034	0	0	90.15555556	lavatório	88	0.568285342	89.41176471	0	3.409090909	83.20454545	раковина	82	0.534943699	87.80487805	0	0	90.97560976	lavabo	95	0.345117315	93.5483871	0	2.105263158	92.2	umývadlo	80	0	100	0	0	95.25925926	lavabo	100	0.836245229	84.69387755	1	1		lavabo	80	0.168660931	97.5	0	0	93.99	sinc	36	0	100	0	2.777777778	83.16666667	lababo	80	1.872875426	47.54098361	12.5	11.25	65.9375	lavabo	60	1.387181706	71.18644068	0	0	
164	KANGAROO	479	kangaroo	100	0	100	2	1		klokan	83	0	100	0	0	77.31325301	kenguru	84	0	100	1.19047619	1.19047619	80.44047619	canguro	100	0	100	2	0		캥거루	78	0	100	1.282051282	1.282051282	69.88	kaenguru	100	0	100	0	1		cangur	98	0.00	100	0	0	71.6								袋鼠	80	0	100	0	1.25	75.2625	καγκουρό	80	0	100	2.5	2.5	74.44444444	kangourou	100	0	100	0	1		καγκουρό 	80	0	100	0	0	65.4625	קנגורו	80	0	100	0	0	89.6625	kenguru	78	0	100	0	0	90.44871795	كانجرو	40	0	100	20	2.5	76.7	kanggaru	80	0	100	1.25	1.25	82.75	kenguru	80	0	100	0	0	71.925	kangur	89	0	100	0	0	87.44444444	canguru	88	0	100	0	0	68.38636364	кенгуру	82	0	100	0	0	84.02439024	kengur	95	0	100	0	0	86.34736842	klokan	80	0.95204028	62.82051282	0	2.5	81.51851852	canguro	100	0	100	1	0		kanguru	80	0	100	0	0	92.41	cangarŵ	36	0.041801995	97.05882353	5.555555556	0	70.08333333	kanguro	80	0	100	2.5	0	65.125	kangoeroe	60	0	100	0	3.389830508	
3882	ROSE	480	rose	100	0	100	0	0		růže	83	0	100	0	0	88.5060241	ruusu	84	0	100	0	0	89.63095238	rosa	100	0.141440543	98	0	0		장미	78	0.346563258	94.80519481	0	1.282051282	78.74	rose	100	0	100	0	0		rosa	98	0.00	100	0	0	84.9								玫瑰	80	0.980947013	58.10810811	0	7.5	78.35	τριαντάφυλλο	80	0.170330576	97.46835443	0	1.25	88.45679012	rose	100	0	100	0	2		τριαντάφυλλο	80	0.230709956	96.25	0	0	90.6125	ורד	80	0.291818257	94.87179487	1.25	1.25	92.725	rózsa	78	0	100	0	0	93.23076923	ورده	40	0.67697596	87.17948718	0	2.5	90.4	rose	80	0.906155021	76.25	0	0	86.275	rose	80	0	100	0	0	86.9875	róża	89	0	100	0	1.123595506	91.01111111	rosa	88	0	100	0	1.136363636	86.81818182	роза	82	0	100	0	0	92.13414634	ruža	95	0	100	1.052631579	0	93.29473684	ruža	80	0	100	0	1.25	91.7654321	rosa	100	0.242292189	96	0	0		gül	80	0	100	0	1.25	96	rhosyn	36	0.309543429	94.44444444	0	0	84.66666667	larrosa	80	0.91921237	75.64102564	1.25	1.25	77.6	roos	60	0	100	0	0	
1844	BOAT	482	boat	100	0.81718902	82.65306122	1	1		loďka	83	1.1106295	79.51807229	0	0	80.22891566	vene	84	0.796639467	75.90361446	0	1.19047619	84.75	barca	100	0.695492646	88	0	0		배	78	1.378056253	54.79452055	0	6.41025641	61.90	boot	100	0.429585505	92.92929293	0	1		barca	98	0.55	90.52631579	0	3.06122449	72.2								船	80	1.365666295	64.93506494	0	3.75	73.3875	βάρκα	80	0	100	0	3.75	82.85185185	barque	100	0.472189385	89.8989899	0	1		βάρκα	80	0	100	0	2.5	82.925	סירה	80	0.286396957	95	0	0	90.075	csónak	78	0.529063181	90.90909091	0	1.282051282	89.87179487	شختورة	40	2.239921284	43.75	5	15	75.775	sampan	80	0.837051582	79.74683544	0	1.25	81.8875	båt	80	0.230709956	96.25	0	0	84.0125	łódka	89	1.10888376	63.63636364	0	1.123595506	86.64444444	barco	88	0.216396932	96.55172414	0	1.136363636	76.55681818	лодка	82	0	100	0	1.219512195	86.51219512	čamac	95	0.298940797	95.69892473	0	2.105263158	88.70526316	čln	80	1.577301661	51.94805195	0	3.75	83.56790123	barca	100	1.107339965	78.78787879	0	1		kayık	80	1.450646887	58.75	0	0	91.44	cwch	36	0.309543429	94.44444444	0	0	80.61111111	txalupa	80	0.72742884	87.67123288	1.25	7.5	74.6625	boot	60	1.827415497	53.44827586	1.666666667	1.666666667	
1628	SQUIRREL	484	squirrel	100	0	100	2	1		veverka	83	0	100	0	0	86.98795181	orava	84	0	100	0	0	90.29761905	scoiattolo	100	0.14372617	97.95918367	1	1		다람쥐	78	0.586918583	85.8974359	0	0	72.21	eichhoernchen	100	0	100	0	0		esquirol	98	0.14	97.95918367	0	0	74.7								松鼠	80	0	100	0	7.5	74.6625	σκίουρος	80	0	100	2.5	3.75	73.72839506	écureuil	100	0	100	0	1		σκίουρος	80	0	100	0	1.25	73.6875	סנאי	80	0	100	0	1.25	89.8625	mókus	78	0	100	0	0	90.37179487	سنجاب	40	0.973397117	78.125	17.5	2.5	79.15	tupai	80	0.286396957	95	0	0	86.1875	ekorn	80	0	100	0	0	82.6875	wiewiórka	89	0	100	0	0	91.26666667	esquilo	88	0	100	0	0	74.59090909	белка	82	0.165427034	97.56097561	0	0	89.79268293	veverica	95	0	100	0	0	90.50526316	veverička	80	0.28907946	94.93670886	0	1.25	90.80246914	ardilla	100	0	100	0	0		sincap	80	0	100	0	0	94.03	gwiwer	36	0	100	0	0	83.69444444	urtxintxa	80	1.234227673	54.79452055	3.75	5	74.2125	eekhoorn	60	0	100	1.694915254	0	
1539	BASKET	487	basket	100	0	100	1	0		košík	83	0	100	0	0	86.14457831	kori	84	0.709717494	87.95180723	0	1.19047619	84.78571429	cestino	100	1.138063108	68.68686869	0	1		바구니	78	0.177389453	97.33333333	0	3.846153846	70.27	korb	100	0.14257333	97.97979798	0	1		cistell	98	1.25	59.57446809	2.040816327	2.040816327	70.8								篮子	80	0.591672779	85.71428571	3.75	8.75	75.325	καλάθι	80	0	100	0	0	83.61728395	panier	100	0.197453004	96.93877551	1	1		καλάθι	80	0	100	0	0	81.5375	סל	80	1.443439173	50	0	0	90.95	kosár	78	0	100	0	0	91.71794872	سله	40	0	100	5	2.5	89.45	bakul	80	0.286396957	95	0	0	85.5625	kurv	80	0	100	0	0	79.4625	koszyk	89	0.71263684	80.45977011	1.123595506	1.123595506	91.06666667	cesta	88	0.954434003	62.5	0	0	77.43181818	корзина	82	0.701486195	85.18518519	0	1.219512195	91.2804878	korpa	95	0.209059806	96.7032967	0	4.210526316	90.49473684	košík	80	0.508284032	91.13924051	0	1.25	88.19753086	cesta	100	0	100	1	1		sepet	80	0	100	0	0	93.84	basged	36	0	100	0	0	83.61111111	saski	80	1.964792633	45.45454545	2.5	1.25	75.525	mand	60	0.428810965	91.22807018	0	5	
1343	SUN	488	sun	100	0	100	0	0		slunce	83	0	100	0	0	91.78313253	aurinko	84	0	100	0	1.19047619	90.33333333	sole	100	0	100	0	0		태양	78	0.999525689	51.28205128	0	0	83.96	sonne	100	0	100	0	0		sol	98	0.03	98.96907216	2.040816327	-1.020408163	90.9								太阳	80	0.36121925	94.52054795	0	8.75	76.4625	ήλιος	80	0	100	0	0	92.16049383	soleil	100	0	100	0	0		ήλιος	80	0	100	0	0	93.85	שמש	80	0	100	0	0	94.45	nap	78	0	100	0	0	94.19230769	شمس	40	0	100	0	0	93.675	matahari	80	0.387743181	92.40506329	0	1.25	87.0875	sol	80	0	100	0	2.5	90.9125	słońce	89	0	100	0	0	91.95555556	sol	88	0	100	0	0	91.88636364	солнце	82	0	100	0	0	90.82926829	sunce	95	0	100	0	0	93.61052632	slnko	80	0	100	0	1.25	97.07407407	sol	100	0	100	0	0		güneş	80	0	98.75	0	0	95.61	haul	36	0	100	0	0	88.41666667	eguzki	80	0	100	0	1.25	83.5125	zon	60	0	100	1.694915254	0	
		489	pizza	100	0	100	0	0		pizza	83	0.165427034	97.56097561	0	1.204819277	92.57831325	pizza	84	1.690678684	51.80722892	1.19047619	0	87.0952381	pizza	100	0.371232327	92.85714286	2	0		피자	78	0	100	1.282051282	1.282051282	83.42	pizza	100	0.327444919	94	0	0		pizza	98	0.00	100	0	0	87.8								披萨	80	0	100	0	1.25	79.675	πίτσα	80	0	98.75	0	0	90.72839506	pizza	100	0	100	0	1		πίτσα	80	0	100	0	0	94.7625	פיצה	80	0	100	0	2.5	92.975	pizza	78	0	100	0	1.282051282	93.97435897	بيتزا	40	0	100	2.5	2.5	88.775	pizza	80	0	100	0	0	88.725	pizza	80	0	97.5	0	0	90.475	pizza	89	0	100	0	0	92.82222222	pizza	88	0	100	0	0	89.48863636	пицца	82	0.165427034	97.56097561	0	0	91.76829268	pica	95	0	100	0	0	94.73684211	pizza	80	0	100	0	2.5	93.80246914	pizza	100	0	100	0	0		pizza	80	0	100	0	0	95.61	pizza	36	0	100	0	2.777777778	82.77777778	pizza	80	0	100	0	1.25	83.075	pizza	60	0.222284831	96.42857143	1.724137931	1.724137931	
292	RUG	491	rug	100	1.043635233	74.74747475	0	1		koberec	83	0.165427034	97.56097561	0	1.204819277	88.62650602	matto	84	0	100	0	2.380952381	88.97619048	tappeto	100	0.14257333	97.97979798	0	1		카펫	78	2.06561549	51.51515152	2.564102564	12.82051282	63.54	teppich	100	0.290715865	94.89795918	0	2		catifa	98	1.49	63.15789474	1.020408163	2.040816327	68.7								地毯	80	2.151096173	45.58823529	1.25	13.75	73.6875	χαλί	80	0	100	0	1.25	90.45679012	tapis	100	0.194391858	97	0	0		χαλί	80	0	100	0	2.5	90.65	שטיח	80	0	100	0	0	93.8375	szőnyeg	78	0	100	0	0	92.92307692	سجاده	40	0	100	0	0	88.225	karpet	80	1.110473521	79.22077922	1.25	2.5	83.3875	teppe	80	0.431804994	91.13924051	0	1.25	84.4375	dywan	89	0.39741041	93.25842697	0	0	90.97777778	tapete	88	0.216396932	96.55172414	0	1.136363636	84.78409091	ковер	82	0.772633103	82.66666667	1.219512195	7.317073171	88.56097561	tepih	95	0.771279482	82.10526316	0	0	90.04210526	koberec	80	0.235193382	96.15384615	0	2.5	90.11111111	alfombra	100	0.385500363	93.93939394	0	1		halı	80	0.999884415	50	0	0	93	carped	36	1.764334068	40	0	2.777777778	80.41666667	alfonbra	80	0.575313334	91.02564103	0	2.5	74.425	tapijt	60	1.079644747	70.1754386	0	5	
3888	SKUNK	493	skunk	100	0.551899616	90.2173913	6	2		skunk	83	1.772521458	45.12195122	0	1.204819277	64.61445783	haisunäätä	84	0.559334932	90.12345679	1.19047619	2.380952381	76.63095238	puzzola	100	0.345117315	93.5483871	7	0		스컹크	78	0.918973722	80	3.846153846	6.41025641	51.91	stinktier	100	0.728943888	86.59793814	2	1		mofeta	98	0.13	98.8372093	9.183673469	3.06122449	45.8								臭鼬	80	2.402884442	45.09803922	18.75	17.5	47.525	ασβός	80	1.766910636	61.76470588	11.39240506	3.797468354	55.2962963	putois	100	1.5942762	71.76470588	10	5		ασβός	80	1.174753591	68.42105263	0	5	60.525	בואש	80	0.98315424	91.17647059	8.75	6.25	75.7125	borz	78	0	100	1.282051282	3.846153846	85.51282051	سكنك	40	0.863120569	71.42857143	62.5	20	43.125	skunk	80	1.260211595	83.33333333	11.25	6.25	72.3	stinkdyr	80	0.447499255	90.66666667	2.5	3.75	60.85	skunks	89	0.74535421	85.39325843	0	0	82.12222222	doninha	88	1.617464812	66.66666667	0	1.136363636	52.92045455	скунс	82	0.659086787	87.65432099	0	1.219512195	77.32926829	tvor	95	0.302173618	94.62365591	1.052631579	1.052631579	80.47368421	skunk	80	1.255588032	61.11111111	3.75	6.25	68.04938272	mofeta	100	0.578917165	89.01098901	7	2		kokarca	80	0.806682959	87.01298701	2.5	1.25	81.6	skunk	36	1.457319942	48	22.22222222	8.333333333	57.44444444	mofeta	80	0.79732651	75.86206897	18.75	8.75	48.1	stinkdier	60	0.834913201	81.13207547	6.779661017	3.389830508	
1165	MOUSTACHE	494	moustache	100	0	100	2	1		knír	83	0	100	0	1.204819277	85.72289157	viikset	84	0	100	0	0	83.28571429	baffi	100	0	100	0	0		콧수염	78	0.784519139	76.62337662	1.282051282	0	64.47	schnurrbart	100	1.902508575	52	0	0		bigoti	98	0.20	96.93877551	0	0	77.1								胡子	80	1.057046556	74.66666667	0	6.25	74.825	μουστάκι	80	0	100	0	1.25	84.43209877	moustache	100	0	100	0	0		μουστάκι	80	0	100	0	0	81.0125	שפם	80	0	100	0	0	91.9625	bajusz	78	0	100	0	0	90.97435897	شواريب	40	0	100	2.5	0	90.775	misai	80	0.230709956	96.25	0	0	84.175	bart	80	0	100	1.25	1.25	78.5625	wąs	89	0.99918024	51.68539326	0	0	88.72222222	bigode	88	0	100	0	0	77.20454545	усы	82	0	100	0	0	89.07317073	brkovi	95	0	100	0	0	90.01052632	fúzy	80	0	100	0	5	86.14814815	bigote	100	0	100	0	1		bıyık	80	0	100	0	0	94.59	Mwstash	36	0.041801995	100	8.333333333	0	75.94444444	bibote	80	0	100	0	2.5	77.075	snor	60	0	100	1.666666667	0	
