CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	WORDPAIR	WORDPAIR_GLOSS	POS	SIMILARITY_SCORE_ARABIC	SIMILARITY_SCORE_CHINESE	SIMILARITY_SCORE_WELSH	SIMILARITY_SCORE_ENGLISH	SIMILARITY_SCORE_ESTONIAN	SIMILARITY_SCORE_FINNISH	SIMILARITY_SCORE_FRENCH	SIMILARITY_SCORE_HEBREW	SIMILARITY_SCORE_POLISH	SIMILARITY_SCORE_RUSSIAN	SIMILARITY_SCORE_SPANISH	SIMILARITY_SCORE_KISWAHILI	SIMILARITY_SCORE_YUE_CHINESE	SIMILARITY_SCORE_MEAN	ARABIC	CHINESE	WELSH	ESTONIAN	FINNISH	FRENCH	HEBREW	POLISH	RUSSIAN	SPANISH	KISWAHILI	YUE_CHINESE
1685	AFTER	after	word2-3663	before; after	adverbs	1.7	0.363636364	0.1	0.076923077	0.6	0.4	1.9	1	0.4	0	0.1	0.1	0.090909091	0.427622378	بعد	之后	ar ôl	pärast	jälkeen	après	אחרי	po	после	después	kabla	之後
1690	FENCE	fence	word1-649	fence; jumping	nouns	1.4	0	0	0	0.9	0.2	2.1	0.7	0.2	0.6	0.4	0	0	0.425	سور	篱笆	ffens	aed	aita	barres	גדר	płot	забор	cerca	kuruka	籬笆
1691	FLEXIBLE	flexible	word1-1154	flexible; loose	adjectives	4	1.818181818	0.8	2	1.8	0.8	1.2	1.7	1.5	0.8	1.3	1	1.090909091	1.317424242	مرن	灵活	hyblyg	paindlik	joustava	flexible	גמיש	giętki	гибкий	flexible	pwaya	靈活
1698	CURVED	curved	word1-1198	curved; crooked	adjectives	4.6	3.454545455	2	2	4.5	2.1	6	4.5	4.9	5	3.5	5.2	3.454545455	3.884090909	منحن	弯曲	crwm	kõver	kaareva	incurvé	מעוקל	wygięty	изогнутый	curvo	isiyonyooka	彎曲
1702	HOLY	sacred	word2-3068	precious; sacred	adjectives	2.9	1.454545455	1.6	2.923076923	2.5	2.6	4.5	2.1	0.9	2.3	2	1.5	1.181818182	2.12995338	مقدّس	神圣	sanctaidd	püha	pyhä	sacré	קדוש	święty	священный	sagrado	yenye thamani	神聖
1711	TELL	tell	word1-1345	tell; remind	verbs	3.8	2.909090909	0.4	1.615384615	1.9	1.5	3.4	1.7	1.4	1	0.8	0.5	2.363636364	1.624009324	يخبر	告诉	traethu	ütlema	kertoa	dire	להגיד	powiedzieć	сказать	contar	kumbusha	告訴
1719	BURY	bury	word1-1334	bury; die	verbs	3.2	2.090909091	1.1	0.769230769	0.9	1.1	2.2	1.2	1.3	0.8	1	1.9	1	1.280011655	يدفن	埋葬	claddu	matma	haudata	enterrer	לקבור	pochować	закапывать	enterrar	kufariki	埋葬
1720	SIGN	mark	word1-1350	mark; grade	verbs	4	2.909090909	2.6	5.076923077	4.7	0.5	5.9	1.8	0.8	2.2	4.3	0.6	3.454545455	2.903379953	وضع علامة	分数	marcio	hindama	merkitä	noter	לסמן	zaznaczyć	отмечать	corregir	kiwango	分數
1726	WET	wet	word2-3022	sticky; wet	adjectives	2.1	2	0.3	0.538461538	1.8	1	1.9	1.1	0.6	0.8	0.8	0.5	1.545454545	1.073659674	رطب	湿	gwlyb	märg	märkä	humide	רטוב	mokry	мокрый	mojado	natanata	濕
1730	CHEEK	cheek	word1-384	cheek; tongue	nouns	2.4	0	0.7	0.692307692	1	1.5	2	1.3	0.6	1	0.4	0.4	0.363636364	0.829662005	خد	脸颊	boch	põsk	poski	joue	לחי	policzek	щека	mejilla	shavu	臉頰
1732	SKY	sky	word1-219	sky; universe	nouns	2.5	2.454545455	0.9	0.692307692	1.8	0.8	3.1	1.9	1.6	1.3	1.2	0.8	2.090909091	1.553146853	سماء	天空	awyr	taevas	taivas	ciel	שמיים	niebo	небо	cielo	anga	天空
174	PROUD	proud	word1-1078	proud; arrogant	adjectives	3.2	2.909090909	0.7	3.692307692	3.1	2.3	4.6	3.7	2.2	2.7	3.5	0.5	3.090909091	2.749358974	فخور	自豪	balch	uhke	ylpeä	fier	גאה	dumny	гордый	orgulloso	peketevu	自豪
1743	JOIN	unite	word1-1376	unite; marry	verbs	3.4	0.636363636	4	3.230769231	1.4	1.4	5.6	3	1.7	1.7	3.1	3.2	0.545454545	2.459382284	يتحّد	团结	uno	ühendama	yhdistää	unir	להתאחד	jednoczyć	объединяться	unir	oa	團結
1745	HIP	hip	word1-361	hip; lip	nouns	0.8	0	0.2	0.076923077	0.6	1.3	1.1	1.4	0.2	0.6	0.5	0.1	0.181818182	0.521561772	ورك	臀部	clun	puus	lonkka	hanche	ירך	biodro	бедро	cadera	nyonga	臀部
1747	CUSTOM	tradition	word1-555	tradition; handicraft	nouns	0.5	2.181818182	0.1	0.307692308	1.4	0.4	3.2	1.1	0	0.7	1.5	0	0.545454545	0.952913753	تقليد	传统	traddodiad	traditsioon	perinne	tradition	מסורת	tradycja	традиция	tradición	kazi za mikono	傳統
1749	TAKE	take	word1-1371	take; leave	verbs	1.4	0	0.1	0.076923077	0.8	0.8	1.7	0.3	0	0.1	0.4	0	0.090909091	0.363986014	يأخذ	拿	cymryd	võtma	ottaa	prendre	לקחת	brać	забирать	tomar	kuchukua	攞
1750	CHOOSE	choose	word1-1423	choose; elect	verbs	4.1	2.727272727	3.8	4.692307692	3.4	1	4.8	3.3	1.2	3.9	5.7	5.8	1.090909091	3.450874126	يختار	选择	dewis	valima	valita	choisir	לבחור	wybierać	выбирать	escoger	kuchagua	選擇
1752	LEAVE	depart	word2-3592	separate; depart	verbs	1.7	2.272727273	1.8	1	0.6	0.4	1.8	2.8	0	0.4	0.3	0	3.272727273	1.220454545	يغادر	离开	ymadael	väljuma	lähteä	partir	לעזוב	wyruszyć	отходить	salir	kutenganisha	離開
1753	TOP	top	word1-913	top; side	nouns	2.3	0.272727273	0.4	0.307692308	0.9	0.5	2.1	0.5	0.3	0.4	1.2	0.5	0.454545455	0.652913753	أعلى	顶	top	tipp	huippu	haut	פסגה	wierzch	верх	parte superior	juu	頂
1757	TIRED	tired	word1-1096	tired; hungry	adjectives	1.7	0.454545455	0.2	0.230769231	0.9	0.3	2.1	0.9	0.3	0.5	1	0	0.545454545	0.619230769	تعب	累	wedi blino	väsinud	väsynyt	fatigué	עייף	zmęczony	усталый	cansado	kua na njaa	累
1763	CLUB	club	word1-388	club; society	nouns	2.1	0	3.4	4.692307692	0.8	3.8	3.9	2.1	5	1.8	2.9	0.6	0.090909091	2.423601399	نادي	俱乐部	clwb	klubi	kerho	club	מועדון	klub	клуб	club	klabu	俱樂部
1766	FINISH	finish	word1-1697	finish; graduate	verbs	3.7	2.363636364	1.2	2.153846154	1.8	3.7	3.1	1.7	5.4	2.2	1.6	4	0.818181818	2.502972028	ينهي	完成	gorffen	lõppema	suorittaa loppuun	terminer	לסיים	skończyć	заканчивать	terminar	kuhitimu	完成
1773	GRAVE	tomb	word2-2337	reburial; tomb	nouns	1.5	0.636363636	1	0.307692308	1	1.2	2.3	1.5	1.7	1.5	0.3	1.5	1	1.162004662	قبر	坟墓	bedd	hauakamber	hauta	tombe	קבר	grób	гробница	tumba	zika upya	墳墓
1775	TABLE	table	word2-2806	sunset; table	nouns	0	0	0	0	0.1	0	0	0	0	0	0.1	0	0	0.016666667	طاولة	表	bwrdd	laud	pöytä	table	שולחן	stół	стол	mesa	machweo	表
1776	SHAME	shame	word2-2547	sorrow; shame	nouns	0.6	1	1.3	1.076923077	1.2	1.4	2.4	1.1	0.5	0.7	0.8	0.5	2.363636364	1.19504662	عار	羞愧	cywilydd	häbi	häpeä	honte	בושה	wstyd	стыд	vergüenza	aibu	羞愧
1781	THUMB	thumb	word2-2088	nail; thumb	nouns	3.1	0.454545455	1	0.769230769	1.1	1.7	2.8	1.6	1.1	1.4	1.7	1.3	1.909090909	1.402738928	ابهام	拇指	bawd	pöial	peukalo	pouce	אגודל	kciuk	палец	pulgar	kidole gumba	拇指
1782	GUEST	guest	word2-1904	friend; guest	nouns	2.7	3.181818182	0.6	1.923076923	2	0.8	2.9	2.1	1.2	1.2	1.6	0.1	3.636363636	1.770104895	ضيف	宾客	gwestai	külaline	vieras	invité	אורח	gość	гость	huésped	mgeni	賓客
1783	PAIN	pain	word1-1010	pain; harm	nouns	2.8	0.727272727	1.9	2.615384615	1.9	1.7	5.2	1.9	3	1.2	2.3	3.2	0.272727273	2.159615385	الم	疼痛	poen	valu	kipu	douleur	כאב	ból	боль	dolor	maumivu	疼痛
1784	WANT	want	word1-1383	want; choose	verbs	2.7	0.727272727	1	0.615384615	1.3	0.7	3	1.2	1.4	0.7	1.4	0.9	0.181818182	1.093706294	يريد	想	eisiau	tahtma	haluta	vouloir	לרצות	chcieć	хотеть	desear	kutaka	想
1788	TELEVISION	television	word1-69	television; cinema	nouns	3.7	2.454545455	1.1	1.384615385	2.2	0.8	3.3	2.6	0.9	2.8	2.3	2.9	2.818181818	2.129778555	تلفاز	电视	teledu	televisioon	televisio	télévision	טלויזיה	telewizja	телевидение	televisión	sinema	電視
1789	AGE	age	word2-2689	beauty; age	nouns	1.1	0.363636364	0.4	0.153846154	0.8	0.2	1.2	1	0	0.6	0.5	0.2	0.090909091	0.459032634	عمر	年龄	oedran	iga	ikä	âge	גיל	wiek	возраст	años	umri	年齡
1791	BUTTERFLY	butterfly	word1-518	butterfly; rose	nouns	2.6	0.545454545	0.4	0	0.4	0.3	0.7	0.5	0.2	0.6	0.3	0.1	0.090909091	0.34469697	فراشة	蝴蝶	Pili-pala	liblikas	perhonen	papillon	פרפר	motyl	бабочка	mariposa	waridi	蝴蝶
1793	BAT	bat	word1-527	bat; vampire	nouns	3.5	0.545454545	1	0.538461538	1	1.5	3	2.8	0.8	0.2	1.9	0.9	1	1.26532634	خفاش	蝙蝠	ystlum	nahkhiir	lepakko	chauve-souris	עטלף	nietoperz	летучая мышь	murciélago	vampire	蝙蝠
1803	WOOD	log	word1-774	log; timber	nouns	4.3	4.090909091	3.1	2.615384615	3.2	3.1	3.8	2	3.9	3	3.9	2.6	3.363636364	3.222494172	حطب	原木	log	palk	tukki	rondin	קורה	polano	бревно	tronco	gogo	原木
1806	BEGIN	start	word1-1547	start; begin	verbs	4.2	4.363636364	5.8	5.076923077	4.2	5.6	5.9	5.4	4.6	1.8	5.9	2	3.636363636	4.523076923	يفتتح	启	dechrau	alustama	alkaa	débuter	התחיל	startować	начинаться	comenzar	kuanza	啟
1810	DANGER	danger	word1-506	danger; threat	nouns	3.8	3.727272727	3.7	4.769230769	2.7	5.4	5.6	4	5.8	4.9	4.2	4.3	4.272727273	4.447435897	خطر	危险	perygl	oht	vaara	danger	סכנה	niebezpieczeństwo	опасность	peligro	hatari	危險
1812	TRY	try	word1-1373	try; think	verbs	2.1	0.545454545	0.3	0	0.9	0.3	0.3	0.5	0.5	0.3	0.7	0	0.727272727	0.422727273	يحاول	尝试	ceisio	proovima	yrittää	essayer	לנסות	próbować	пытаться	tratar	kujaribu	嘗試
1814	ACCUSE	accuse	word1-1593	accuse; lie	verbs	2.2	0.272727273	0.6	0.153846154	0.5	0.1	1	0.8	0	0.2	0.5	0	0.181818182	0.359032634	يتهّم	指控	cyhuddo	süüdistama	moittia	accuser	להאשים	oskarżać	обвинять	acusar	kudanganya	指控
1817	WEST	west	word2-2481	north; west	nouns	3.2	0.181818182	1.1	1	1	1.1	2.5	1.9	0.8	0.3	0.5	0.3	0.090909091	0.897727273	غرب	西方	gorllewin	lääs	länsi	ouest	מערב	zachód	запад	Oeste	magharibi	西方
1819	LOOK	look	word2-3631	search; look	verbs	2	1.090909091	3.6	4.769230769	1.7	1.6	2.4	1.8	0.2	1.2	3.9	2.8	0.727272727	2.148951049	يراقب	看	edrych	vaatama	katsoa	regarder	להסתכל	patrzeć	смотреть	indagar	kutafuta	看
1823	BORROW	borrow	word1-1305	borrow; beg	verbs	2.2	1.090909091	0.7	1.153846154	1.8	1	1.1	0	0.9	0.6	1.3	3.4	0.636363636	1.14009324	يقترض	借	benthyg	laenama	lainata	emprunter	להשאיל	pożyczać	занимать	pedir prestado	kuazima	借
1826	ANGRY	angry	word2-3024	violent; angry	adjectives	2.9	1.909090909	1	1.769230769	2.3	2	2.2	1.4	2.5	4.1	1.9	1.2	0.636363636	1.90955711	غاضب	愤怒	blin	vihane	vihainen	fâché	כועס	rozzłoszczony	злой	enojado	wa ghadhabu	嬲
183	BAKE	bake	word1-1556	bake; fry	verbs	2.7	1	1.3	1.307692308	3.3	3	4.4	2.1	2.7	1.4	1.4	1.7	2.454545455	2.171853147	يخبز	烘烤	pobi	küpsetama	leipoa	cuire	לאפות	piec	печь	hornear	kukaanga	烘烤
1831	MEET	meet	word2-3265	gather; meet	verbs	3	0.636363636	0.8	2.769230769	2.5	3.5	1.1	4.8	5	3.7	3.1	2	0.818181818	2.560314685	يجتمع	见面	cyfarfod	kohtuma	tavata	rencontrer	להיפגש	spotykać się	встречаться	reunirse	kukutana	見面
1833	DINNER (SUPPER)	supper	word1-746	supper; meal	nouns	4.2	3.363636364	3.2	2.307692308	3.3	3.5	4.9	5.8	4.5	3.2	3.7	3.4	2.909090909	3.673368298	عشاء	晚餐	swper	õhtueine	illallinen	dîner	סעודה	wieczerza	ужин	cena	karamu	晚餐
1835	MARROW	marrow	word2-2187	blood; marrow	nouns	3.1	0.363636364	0.6	0.615384615	1.2	0	2.5	1.4	0.7	0.6	1.3	0.6	0.636363636	0.876282051	نخاع	骨髓	mêr	üdi	kurpitsa	moelle	מוח	szpik	мозг	médula	uboho	骨髓
1839	CRY	weep	word1-1737	weep; cry	verbs	2.7	5.909090909	5.1	4.153846154	3.8	0.8	2.7	4.9	4.9	4.3	4.8	5.4	5.454545455	4.351456876	يتباكى	哭泣	wylo	vesistama	vuotaa	pleurer	להתייפח	łkać	рыдать	lloriquear	kulia	哭泣
1840	BUILD	build	word2-3310	add; build	verbs	1.6	1	1.1	1.384615385	0.9	0.9	1.5	2.3	0.9	0.5	1	0.2	0.636363636	1.026748252	يبني	建立	adeiladu	ehitama	rakentaa	construire	לבנות	budować	строить	construir	kuunda	建立
1841	SUSPECT	suspect	word2-2883	man; suspect	nouns	1.2	0.545454545	0.7	0.153846154	0.9	0.3	1.5	0.8	0.5	0.2	0.4	0	0.363636364	0.530244755	متّهم	嫌疑人	person dan amheuaeth	kahtlusalune	epäilty	suspect	חשוד	podejrzany	подозреваемый	sospechar	mwanaume	嫌疑人
1844	BOAT	boat	word1-676	boat; deck	nouns	2.4	0.727272727	1.2	0.384615385	0.6	0.5	1.7	1.7	2.2	1.5	1	0.4	0.909090909	1.068414918	قارب	船	cwch	paat	vene	bateau	סירה	łódź	судно	bote	boti	船
1845	BALL	sphere	word2-2409	ball; sphere	nouns	4.7	4	4.1	4.692307692	1.6	1.6	2.9	2.7	2.5	1.7	2.8	1.7	3.818181818	2.842540793	جسم كروي	球状物	sffer	sfäär	sfääri	sphère	ספירה	kula	сфера	esfera	mpira	球狀物
1846	RULE	rule	word1-454	rule; convention	nouns	0.8	2.545454545	2.7	2.769230769	3.4	2.2	4.7	2.9	2.5	1.2	2.3	0	2.909090909	2.510314685	قاعدة	规则	rheol	reegel	sääntö	règle	חוק	zasada	правило	regla	kusanyiko	規則
1847	SICK	sick	word1-1173	sick; crazy	adjectives	2.2	0.909090909	0.3	0.307692308	1.3	1.6	4.9	1.2	2.2	1.5	1.4	0.4	0.090909091	1.342307692	مريض	生病	sâl	haige	sairas	malade	חולה	chory	больной	enfermos	mgonjwa	生病
1850	COTTON	cotton	word1-982	cotton; sweater	nouns	2.4	0.727272727	0.3	0.307692308	1.1	1	1.8	1.3	0.9	0.8	0.7	0.2	0.545454545	0.806701632	قطن	棉	cotwm	puuvill	puuvilla	coton	כותנה	bawełna	хлопок	algodón	fulana	棉
1852	OFTEN	often	word1-1843	often; seldom	adverbs	1.5	0.363636364	0.1	0.230769231	0.6	0.4	1.7	1.1	0	0.1	0.8	0	0.090909091	0.457109557	غالبا	经常	yn aml	tihti	usein	souvent	לעיתים קרובות	często	часто	a menudo	mara chache	經常
1856	SOFT	soft	word2-3052	violent; soft	adjectives	1.2	0	0	0	0	0.2	1.3	0.7	0	0	0.2	0	0	0.2	ناعم	柔软	meddal	pehme	pehmeä	doux	רך	miękki	мягкий	suave	kigomvi	柔軟
1857	CROCODILE	crocodile	word2-1903	lizard; crocodile	nouns	3.4	0.454545455	1	2	2.6	3.1	3.4	2.8	1.3	0.8	2.6	2.5	2	2.046212121	تمساح	鳄鱼	crocodeil	krokodill	krokotiili	crocodile	תנין	krokodyl	крокодил	cocodrilo	mjusi	鱷魚
1863	AMAZING	amazing	word2-3094	dirty; amazing	adjectives	0.8	0	0	0	0.5	0	0.7	0.3	0	0	0	0	0	0.125	مدهش	非常好	anhygoel	hämmastav	hämmästyttävä	incroyable	מדהים	niesamowity	удивительный	increíble	chafu	非常好
1867	COIN	coin	word1-445	coin; payment	nouns	3	1.090909091	0.7	1.230769231	1.4	0.6	3.2	1.8	1.7	1.2	2.1	1.2	0.545454545	1.397261072	نقد معدني	硬币	ceiniog	münt	kolikko	pièce de monnaie	מטבע	moneta	монета	moneda	malipo	硬幣
1869	BUY	buy	word2-3283	steal; buy	verbs	0.5	0.545454545	0.1	0.230769231	0.6	0.6	1.6	0.7	0	0	0.2	0	0	0.381351981	يشتري	购买	prynu	ostma	ostaa	acheter	לקנות	kupować	покупать	comprar	kununua	購買
1870	ANCHOR	anchor	word2-2565	boat; anchor	nouns	2.3	0.545454545	1	0.307692308	1.2	0.7	2.1	1.4	1	0.9	1	1	0.636363636	0.982459207	مرساة	锚	angor	ankur	ankkuri	ancre	עוגן	kotwica	якорь	ancla	nanga	錨
1879	DANCE	dance	word2-2776	dress; dance	nouns	2.4	0.181818182	0.3	0	0.9	0.2	0.9	0.7	0	0.7	0.3	0	0	0.348484848	رقص	舞蹈	dawnsio	tants	tanssi	danse	ריקוד	taniec	танец	danza	gauni	舞蹈
1882	BEFORE	before	word1-1775	before; after	adverbs	1.7	0.363636364	0.1	0.076923077	0.6	0.4	1.9	1	0.4	0	0.1	0.1	0.090909091	0.427622378	قبل	之前	cyn	enne	ennen	avant	לפני	przed	до	antes de	baada ya	之前
1884	HARD	hard	word1-1062	hard; difficult	adjectives	5.2	4.454545455	5.1	5.846153846	4.5	2.4	6	3.7	2.9	4.3	2.8	0.3	5.545454545	3.987179487	صعب	艰难	caled	raske	kova	difficile	קשה	ciężki	тяжелый	tedioso	ngumu	艱難
1887	CHEAP	cheap	word2-2967	affordable; cheap	adjectives	4.2	2.909090909	5	3.769230769	4.1	5.5	5.7	2.4	4	2.3	4.6	2.7	0.909090909	3.657284382	رخيص	便宜	rhad	odav	halpa	bon marché	זול	tani	дешевый	barato	nafuu	便宜
1888	PAIR	pair	word2-2044	couple; pair	nouns	3.9	3.363636364	5.9	5.230769231	3.9	4.9	5.8	5.6	5.1	5.2	4.6	5.8	3.090909091	4.873776224	زوج	一对	pâr	paar	pari	paire	צמד	para	пара	par	jozi	一對
1890	BELIEVE	believe	word1-1330	believe; feel	verbs	1.6	0.909090909	3.1	2.076923077	1.4	1.5	2.7	1.5	1.2	0.9	2.2	0.5	0.272727273	1.521561772	يصدّق	相信	credu	uskuma	uskoa	croire	להאמין	wierzyć	верить	creer	kuhisi	相信
1894	ASHAMED	ashamed	word1-1210	ashamed; upset	adjectives	0.7	0.272727273	0.3	0.769230769	0.2	0.6	1.3	1.1	0.7	0.9	0.7	0	2.818181818	0.805011655	خجول	羞耻	cywilydd	häbenev	häpeissään oleva	honteux	מובך	zawstydzony	пристыженный	avergonzado	kasirika	慚愧
1895	CLOTHES	clothes	word1-97	clothes; drawer	nouns	2.5	0.090909091	0.6	0.307692308	1	0.2	1.4	1.1	0.3	0.7	1.3	0.7	0.454545455	0.679428904	ملابس	衣服	dillad	riided	vaatteet	habit	בגדים	ubrania	одежда	ropa	nguo	衣服
1896	FINGERNAIL OR TOENAIL	nail	word1-200	nail; thumb	nouns	3.1	0.454545455	1	0.769230769	1.1	1.7	2.8	1.6	1.1	1.4	1.7	1.3	1.909090909	1.402738928	ظفر	指甲	ewin	küüs	kynsi	ongle	ציפורן	paznokieć	ноготь	uña	ukucha	指甲
1897	HELP	help	word1-1757	help; ask	verbs	1.9	0.181818182	0.3	0.307692308	0.9	0.4	1.2	1.8	0	0.2	0.5	0.4	0	0.515792541	يساعد	帮忙	cynorthwyo	aitama	auttaa	aider	לעזור	pomagać	помогать	ayudar	kuuliza	幫忙
1899	MAD	insane	word1-1067	insane; crazy	adjectives	3.4	5.181818182	4.2	5.538461538	4.8	4.4	5.8	4.9	5.1	5.4	2.4	5.7	5.363636364	4.898659674	أخبل 	疯	gwallgof	hull	järjetön	insensé	מטורף	niepoczytalny	безумный	insano	ana kichaa	瘋
190	MOW	reap	word1-1521	reap; gain	verbs	5.1	2.545454545	0.3	2.384615385	0.6	0.6	3.4	2.3	1.6	2.4	0.8	0.9	1.272727273	1.591899767	يكسب	收割	medi	lõikama	niittää	récolter	לקצור	zbierać	пожинать	recoger	kufaida	收割
1902	BETRAY	cheat	word2-3370	deceive; cheat	verbs	5	2.727272727	4	3.307692308	5.1	4.4	3.8	5.5	4.8	4.3	4	0	2.727272727	3.721853147	يغش	作弊	cafflo	petma	huijata	tricher	לרמות	oszukać	мошенничать	hacer trampas	kufunga	作弊
1903	SWELLING	bump	word1-1648	bump; crash	verbs	4.5	3.272727273	0.6	1.846153846	3.2	0.4	3.6	4.1	1.7	0.6	2.4	3.6	4.181818182	2.458391608	يصدم	撞击	cnocio	müksama	kolahtaa	emboutir	להתנגש	zderzyć się	ударяться	tropezarse	kumgongano	撞擊
1904	DROWN	drown	word2-3647	save; drown	verbs	1.5	0.090909091	0.1	0	0.8	0.1	1.5	1.1	0	0.1	0.3	0	0.090909091	0.348484848	يغرق	淹	boddi	uppuma	hukkua 	noyer	לטבוע	topić	тонуть	ahogar	kuokoa	淹
1905	EAGLE	eagle	word1-577	eagle; falcon	nouns	3.8	3.181818182	2.4	2.384615385	1.8	2.7	3.9	2.8	1.8	1.2	2.4	0.4	4.545454545	2.459324009	نسر	老鹰	eryr	kotkas	kotka	aigle	עיט	orzeł	орел	águila	kozi	老鷹
1909	SHAKE	shake	word1-1363	shake; stir	verbs	3.9	1.909090909	1.9	1.153846154	2.2	1.9	4.1	2.4	2	1.2	2.9	2.4	0.545454545	2.050699301	يهز	抖动	ysgwyd	raputama	ravistaa	secouer	 לנער	trząść	встряхивать	sacudir	koroga	抖動
1913	PRESS	press	word2-3495	release; press	verbs	1	0	0.1	0	0.4	0	0.4	0.9	0	0	0.2	0	0.181818182	0.181818182	يضغط	按下	gwasgu	suruma	painaa	presser	ללחוץ	naciskać	нажимать	presionar	kuachilia	按下
1917	TIE	tie	word1-1668	tie; weave	verbs	3.4	1.909090909	1.2	1.923076923	3.9	1.1	3.4	3.3	1.5	0.1	0	0.2	1.090909091	1.63525641	يربط	绑	clymu	siduma	sitoa	attacher	לקשור	wiązać	завязать	empatar	kufuma	绑
192	CORNER	corner	word2-2503	area; corner	nouns	0.9	0.454545455	0.9	0.615384615	0.5	1	1.1	1.3	0.5	0	0.6	0.5	0.090909091	0.63006993	زاوية	角	cornel	nurk	nurkka	coin	פינה	narożnik	угол	esquina	kona	角
1923	ROUGH	rough	word1-1165	rough; frigid	adjectives	0.9	0.090909091	0.7	0	1.6	0.6	0.3	1.7	4.3	0.1	0.8	0	0.090909091	0.856818182	شديد	粗暴	garw	järsk	karkea	rugueux	מחוספס	szorstki	грубый	áspero	wa kukwaruza	粗暴
1924	VEIN	vein	word2-2077	vessel; vein	nouns	4.8	0	0	1.692307692	3.8	3.7	4.8	1.8	2.7	3.2	0	0.1	0.454545455	1.853904429	وريد	静脉	gwythïen	veen	laskimo	veine	וריד	żyła	вена	vena	mshipa	靜脈
1932	GUESS	guess	word2-3546	irritate; guess	verbs	0.5	0.090909091	0	0	0.4	0	0.3	0.1	0.3	0	0	0	0.363636364	0.129545455	يخمّن	对抗	dyfalu	arvama	arvata	deviner	לנחש	zgadywać	угадывать	adivinar	kusumbua	對抗
1938	FORTRESS	castle	word2-2602	wall; castle	nouns	0.9	0.545454545	0.6	0.230769231	1.6	0.5	1.4	1.4	0	0.6	0.5	3.4	0.272727273	0.920745921	قصر	城堡	castell	kindlus	linna	château	מבצר	zamek	замок	castillo	ukuta	城堡
1939	SWEAR	swear	word2-3516	promise; swear	verbs	1.7	3.909090909	0	4.846153846	3.3	4.8	5.4	5	4.5	3	5.3	4.3	3.636363636	3.999300699	يقسم	发誓	tyngu	vanduma	vannoa	jurer	להישבע	przysięgać	клясться	jurar	kuweka ahadi	發誓
1941	SOLDIER	soldier	word1-385	soldier; peace	nouns	1.4	0.090909091	0.2	0	0.4	0.2	1.4	0.8	0.3	0.6	0.3	0.2	0.090909091	0.381818182	جندي	士兵	milwr	sõdur	sotilas	soldat	חייל	żołnierz	солдат	soldado	amani	士兵
1943	CROWN (OF HEAD)	crown	word1-718	crown; key	nouns	0.3	0	0	0	0.9	0	0.1	0	0.1	0	0.2	0	0.090909091	0.115909091	تاج	王冠	coron	kroon	kruunu	couronne	כתר	korona 	корона	corona	kifunguo	王冠
1944	GOD	god	word1-56	god; priest	nouns	2	0.272727273	0.8	0.384615385	1.4	0.9	2.1	1.3	0.6	1.1	1.6	0.5	0.636363636	0.966142191	إله	天神	duw	jumal	jumala	dieu	אל	bóg	бог	Dios	mungu	天神
1963	IMMEDIATELY	immediately	word1-1777	immediately; soon	adverbs	1.4	1.818181818	2.1	3	2.3	3.8	3.4	1.8	1.4	2	4.1	0	0.636363636	2.196212121	مباشرة	立即	ar unwaith	koheselt	välittömästi	immédiatement	מיד	natychmiast	немедленно	inmediatamente	karibuni	立即
1966	BUNCH	bunch	word2-2643	crowd; bunch	nouns	1.6	0	2.1	2.538461538	3.2	0.1	4.5	3.2	3.1	3	0.8	0.1	0	1.886538462	باقة 	束	clwstwr	kamp	kimppu	groupe	חבורה	grupa	группа	manojo	fungu	束
1967	CALENDAR	calendar	word1-231	calendar; holiday	nouns	3.3	0.545454545	0.7	0.230769231	1.1	0.8	2.3	1.5	1	0.8	1.2	0.1	0.636363636	0.909382284	تقويم	日历	calendr	kalender	kalenteri	calendrier	לוח שנה	kalendarz	календарь	calendario	likizo	日曆
197	OTHER	other	word1-1209	other; opposite	adjectives	2.8	0.272727273	1	0.538461538	0.5	0.3	2.5	0.6	1.6	1.2	1.1	0	0.181818182	0.816083916	آخر	其他	arall	muu	muu	autre	אחר	inny	другой	otro	kinyume	其他
1972	KID	kid	word2-2181	boy; kid	nouns	3.5	3.363636364	1.9	2.153846154	2.7	2.7	4.4	3.8	3.5	2.8	4.4	3.8	2.363636364	3.156759907	طفل	孩子	plentyn	põngerjas	muksu	gosse	ילד	dziecko	ребенок	niño	kijana	小孩
1973	DEMON	devil	word2-2559	god; devil	nouns	1.1	0.090909091	0.8	0.538461538	1.2	1.3	2.5	1.8	0.1	0.4	0.6	0	0.090909091	0.78502331	شيطان	魔鬼	diafol	kurat	saatana	diable	שטן	diabeł	дьявол	diablo	shetani	魔鬼
1975	CHECK	check	word2-2619	chess; check	nouns	1.2	0.181818182	0	0.153846154	1.5	0	1.6	3.5	2.3	1.6	0.2	3	0	1.169638695	شيك	检查	gwirio	tuli	tarkistus	échouage	שח	szach	шах	comprobar	chess	檢查
1976	MERRY	funny	word2-2999	dull; funny	adjectives	1.6	0	0.1	0	0.2	0.4	0.5	0.9	0	0.1	0.1	0.1	0.090909091	0.207575758	مضحك	可笑	doniol	naljakas	hauska	marrant	מצחיק	śmieszny	смешной	gracioso	wa kuchekesha	好笑
