Language;Code;Number of Responses;H Statistic;Modal Response;Modal Response Percentage;"""I don't know"" Response Percentage";Idiosyncratic Response Percentage;Familiarity
Ukranian;85;80;0,892107188;діамант;78,75;0;4;4
Ukranian;86;80;1,113234424;річка;67,5;1;5;5
Ukranian;87;80;0,017920505;робот;98,75;0;1;1
Ukranian;88;80;1,312086543;милиця;66,25;0;3;3
Ukranian;90;80;0,503183732;місяць;92,5;0;0;0
Ukranian;91;80;0,850919162;рот;76,25;0;6;6
Ukranian;92;80;1,414028603;тюлень;60;1;2;2
Ukranian;96;80;0,418564443;молоко;87,5;0;5;5
Ukranian;97;80;1,131119484;перо;75;0;1;1
Ukranian;98;80;0;тигр;100;0;0;0
Ukranian;99;80;0,247936762;перо;95;1;0;0
Ukranian;100;80;0;ніс;100;0;0;0
Ukranian;101;80;1,580392291;барабани;61,25;1;0;0
Ukranian;102;80;0,303386471;волосся;93,75;0;1;1
Ukranian;104;80;0,230709956;ліфт;96,25;0;0;0
Ukranian;105;80;0,653725806;олень;87,5;0;0;0
Ukranian;106;80;0,444327937;теплиця;90;0;1;1
Ukranian;107;80;0,298180686;саксофон;91,25;1;3;3
Ukranian;108;80;0,41890702;календар;88,75;0;5;5
Ukranian;110;80;0,035612729;стіл;97,5;0;2;2
Ukranian;111;80;0,053073746;дракон ;96,25;0;3;3
Ukranian;112;80;0,71146074;легеня;78,75;0;3;3
Ukranian;113;80;0,582343668;озеро;85;0;5;5
Ukranian;114;80;0,017920505;фрукти;98,75;0;1;1
Ukranian;115;80;0,640256944;бегемот;83,75;0;0;0
Ukranian;116;80;1,277607256;вогонь;67,5;0;1;1
Ukranian;117;80;0,264926276;кінь;93,75;0;2;2
Ukranian;118;80;0,891763102;рана;82,5;0;1;1
Ukranian;121;80;0,017920505;лабіринт;98,75;0;1;1
Ukranian;122;80;1,285143586;стілець;75;0;0;0
Ukranian;124;80;1,176586651;кут;65;0;3;3
Ukranian;125;80;0;ківі;100;0;0;0
Ukranian;126;80;0,017920505;парашут;98,75;0;1;1
Ukranian;127;80;0,418564443;мішок ;87,5;1;4;4
Ukranian;128;80;1,240656962;лялька;70;0;1;1
Ukranian;129;80;0,017920505;лимон;98,75;0;1;1
Ukranian;131;80;0,920934842;співак;83,75;0;0;0
Ukranian;133;80;0,954434003;кобра;62,5;0;0;0
Ukranian;137;80;1,76947452;щур;50;0;0;0
Ukranian;138;80;0;холодильник;100;0;0;0
Ukranian;139;80;0,035612729;привид;97,5;1;1;1
Ukranian;140;80;0,186121948;кран;96,25;0;1;1
Ukranian;141;80;0,949596062;соняшник;73,75;0;0;0
Ukranian;142;80;0,954434003;склянка;62,5;0;0;0
Ukranian;145;80;1,742245201;смітник;57,5;0;3;3
Ukranian;146;80;0,801088538;оливка;77,5;5;4;4
Ukranian;148;80;0,917927532;люлька;66,25;1;1;1
Ukranian;149;80;1,76169674;замок;57,5;2;4;4
Ukranian;150;80;0,596200653;калюжа;87,5;0;2;2
Ukranian;152;80;0,320135529;равлик ;92,5;0;2;2
Ukranian;153;80;1,160136789;цигарка;48,75;0;4;4
Ukranian;154;80;0;доміно;100;0;0;0
Ukranian;155;80;1,760592503;куля;51,25;1;1;1
Ukranian;156;80;1,253924414;сопілка;68,75;0;1;1
Ukranian;159;80;0,186121948;борода;96,25;0;1;1
Ukranian;160;80;0,819699649;тачка;78,75;1;4;4
Ukranian;161;80;0,669015835;краватка;82,5;0;0;0
Ukranian;163;80;0,017920505;кокос;98,75;0;1;1
Ukranian;164;80;0,264926276;дорога;93,75;0;2;2
Ukranian;165;80;0,927080399;ремінь;77,5;0;1;1
Ukranian;167;80;1,720346297;шнурок;60;0;1;1
Ukranian;169;80;0,186121948;спина;96,25;0;1;1
Ukranian;170;80;0;ворота;100;0;0;0
Ukranian;172;80;0,247936762;папуга;95;0;1;1
Ukranian;173;80;0,186121948;аптека;96,25;0;1;1
Ukranian;175;80;0,551612646;художник;87,5;0;3;3
Ukranian;177;80;0,848548178;мухомор;72,5;0;0;0
Ukranian;178;80;1,378122191;міст;70;0;2;2
Ukranian;181;80;0;трикутник;100;0;0;0
Ukranian;184;80;1,269808457;відьма;71,25;0;3;3
Ukranian;185;80;0;м'яч;100;0;0;0
Ukranian;186;80;1,21690821;двигун;58,75;5;4;4
Ukranian;187;80;0,741045899;місто ;83,75;0;4;4
Ukranian;189;80;0,902996822;крокодил;73,75;0;1;1
Ukranian;190;80;0,397974479;дощ;93,75;0;0;0
Ukranian;191;80;0,360699436;салат;92,5;0;3;3
Ukranian;192;80;1,518531936;термометр;28,75;14;10;10
Ukranian;193;80;0;медуза;100;0;0;0
Ukranian;196;80;0,017920505;комп'ютер;98,75;0;1;1
Ukranian;197;80;0;циркуль;100;0;0;0
Ukranian;199;80;0,739761553;спідниця;81,25;0;5;5
Ukranian;200;80;0,683966084;труба;81,25;4;2;2
Ukranian;204;80;0,186121948;принтер;96,25;0;1;1
Ukranian;205;80;1,557080151;щиколотка;37,5;2;4;4
Ukranian;207;80;0,819699649;шрам;78,75;0;5;5
Ukranian;208;80;0;мікрофон;100;0;0;0
Ukranian;209;80;0,220338269;бумеранг;93,75;1;2;2
Ukranian;210;80;1,189051322;груди;53,75;0;3;3
Ukranian;212;80;1;терези / ваги;50;0;0;0
Ukranian;216;80;0,035612729;молоток;97,5;0;2;2
Ukranian;218;80;1,597678838;памперс;47,5;1;3;3
Ukranian;220;80;0,51770905;чайка;87,5;1;3;3
Ukranian;221;80;1,362352748;cоска;67,5;0;2;2
Ukranian;222;80;0,035612729;коліно;97,5;0;2;2
Ukranian;223;80;2,07143689;блискавка;38,75;0;3;3
Ukranian;224;80;0,609137798;пензлик;87,5;0;1;1
Ukranian;226;80;1,401531441;потяг;62,5;0;1;1
Ukranian;227;80;0,812554297;стіна;83,75;0;1;1
Ukranian;228;80;0,070300552;жолудь;95;0;4;4
Ukranian;231;80;1,705047856;груди;55;2;8;8
Ukranian;232;80;1,176586651;лама;65;1;2;2
Ukranian;233;80;1,534357631;сіль;57,5;0;2;2
Ukranian;234;80;0,431228889;тарілка;91,25;0;2;2
Ukranian;235;80;0,035612729;голка;97,5;0;2;2
Ukranian;236;80;0,988699408;жираф;56,25;0;0;0
Ukranian;238;80;1;пазли / пазл;50;0;0;0
Ukranian;239;80;1,244546318;жінка;72,5;0;1;1
Ukranian;240;80;1,796425937;вежа;51,25;0;5;5
Ukranian;241;80;0,035612729;око;97,5;0;2;2
Ukranian;242;80;0,981450868;листоноша;58,75;0;3;3
Ukranian;244;80;0,811278124;лампочка;75;0;0;0
Ukranian;245;80;1,07408993;коріння;63,75;0;1;1
Ukranian;246;80;0,828771951;стоматолог;80;0;2;2
Ukranian;247;80;0,337290067;мозок;93,75;0;0;0
Ukranian;248;80;1,8618471;віз;43,75;3;10;10
Ukranian;249;80;0,589265082;картопля;83,75;0;3;3
Ukranian;252;80;0,017920505;ящірка;98,75;0;1;1
Ukranian;253;80;0,354039125;хор;92,5;0;1;1
Ukranian;254;80;0,053073746;м'ясник;96,25;0;3;3
Ukranian;255;80;0,264926276;лопата;93,75;0;2;2
Ukranian;258;80;1,210154901;багет;61,25;0;0;0
Ukranian;260;80;0,203348755;острів;95;0;2;2
Ukranian;261;80;0,81658254;ліхтар;80;1;0;0
Ukranian;264;80;1,174549463;долоня;56,25;0;1;1
Ukranian;265;80;0,320135529;пірат;92,5;0;2;2
Ukranian;266;80;1,397701352;каблук;63,75;0;1;1
Ukranian;267;80;0,230709956;вузол;96,25;0;0;0
Ukranian;268;80;0,017920505;ліжко;98,75;0;1;1
Ukranian;269;80;0,81340969;хамелеон;83,75;0;2;2
Ukranian;270;80;0,710841455;стрілка;86,25;0;2;2
Ukranian;271;80;1,537198618;кролик;53,75;0;1;1
Ukranian;273;80;0,186121948;автобус;96,25;0;1;1
Ukranian;275;80;1,700497682;плащ;47,5;1;5;5
Ukranian;277;80;1,18643795;перука;73,75;0;2;2
Ukranian;278;80;0,035612729;барабан;97,5;0;2;2
Ukranian;281;80;0,017920505;гранат;98,75;0;1;1
Ukranian;282;80;0,017920505;носоріг;98,75;0;1;1
Ukranian;283;80;0,186121948;лімузин;96,25;0;1;1
Ukranian;285;80;0,230709956;морква;96,25;0;0;0
Ukranian;286;80;0,017920505;тунель;98,75;0;1;1
Ukranian;288;80;0,856687083;ліс;80;0;5;5
Ukranian;289;80;1,014023026;ніготь;73,75;0;2;2
Ukranian;290;80;0;клітка;100;0;0;0
Ukranian;291;80;1,623422167;курок;47,5;2;8;8
Ukranian;292;80;0,627793252;компас ;86,25;0;4;4
Ukranian;293;80;0,203348755;динозавр;95;0;2;2
Ukranian;294;80;0,336640881;сантехнік;91,25;0;3;3
Ukranian;295;80;0,337290067;прапор;93,75;0;0;0
Ukranian;297;80;0,035612729;літак;97,5;0;2;2
Ukranian;299;80;0,017920505;страус;98,75;0;1;1
Ukranian;301;80;0,683534337;меч;80;0;3;3
Ukranian;303;80;1,272420913;мім;65;2;5;5
Ukranian;307;80;0,017920505;крило;98,75;0;1;1
Ukranian;308;80;0,759237949;кубик;82,5;0;3;3
Ukranian;309;80;0,017920505;морозиво;98,75;0;1;1
Ukranian;310;80;0,81658254;конверт;80;0;1;1
Ukranian;311;80;0,802432793;бритва;81,25;0;0;0
Ukranian;312;80;0,070300552;квітка;95;0;4;4
Ukranian;313;80;1,302856659;перукар;71,25;0;6;6
Ukranian;314;80;2,370271769;парфуми;33,75;0;2;2
Ukranian;315;80;1,123509664;НЛО;71,25;0;2;2
Ukranian;317;80;1,245793387;солдат;56,25;0;3;3
Ukranian;318;80;1,412123327;листок;66,25;0;1;1
Ukranian;319;80;0;корова;100;0;0;0
Ukranian;320;80;1,669068884;церква;65;0;1;1
Ukranian;323;80;0,203348755;сова;95;0;2;2
Ukranian;324;80;0,618995594;риба;90;0;0;0
Ukranian;326;80;0,592888731;помідор;85;0;1;1
Ukranian;327;80;0,710362007;шолом;80;0;1;1
Ukranian;330;80;1,17555656;крокодил;72,5;1;1;1
Ukranian;331;80;0,875038506;бюсгальтер;78,75;0;1;1
Ukranian;335;80;0,035612729;масло;97,5;0;2;2
Ukranian;336;80;0,053073746;лінійка;96,25;1;2;2
Ukranian;337;80;1,756223658;монстр;41,25;4;14;14
Ukranian;338;80;0,559060638;подарунок;86,25;0;1;1
Ukranian;340;80;0,337290067;дзеркало;93,75;0;0;0
Ukranian;341;80;1,166377619;ласта;66,25;0;2;2
Ukranian;342;80;0,817184942;ніч;77,5;0;10;10
Ukranian;343;80;0,769192829;пляшка;77,5;0;0;0
Ukranian;346;80;0,220338269;сітка;93,75;0;3;3
Ukranian;348;80;0,230709956;перець;96,25;0;0;0
Ukranian;349;80;0,230709956;замок;96,25;0;0;0
Ukranian;350;80;0,264926276;біблія;93,75;0;2;2
Ukranian;351;80;0,017920505;метелик;98,75;0;1;1
Ukranian;353;80;0,017920505;футболка;98,75;0;1;1
Ukranian;354;80;0,828771951;коза;80;0;2;2
Ukranian;357;80;0;гітара;100;0;0;0
Ukranian;358;80;1,35784961;машина;55;0;0;0
Ukranian;359;80;0;ніж;100;0;0;0
Ukranian;361;80;0,017920505;дельфін;98,75;0;1;1
Ukranian;362;80;0;басейн;100;0;0;0
Ukranian;363;80;0,264926276;вентилятор;93,75;0;2;2
Ukranian;365;80;0,230709956;Їжак;96,25;0;0;0
Ukranian;367;80;1,276463086;спис;72,5;4;1;1
Ukranian;368;80;0,59738126;віяло;86,25;1;2;2
Ukranian;369;80;0,264926276;каструля;93,75;0;2;2
Ukranian;370;80;0;скорпіон;100;0;0;0
Ukranian;373;80;0,492075204;цвітна капуста;90;0;2;2
Ukranian;376;80;0,104039125;скульптор;92,5;0;6;6
Ukranian;378;80;1,006221384;рак;77,5;0;1;1
Ukranian;379;80;0;зебра;100;0;0;0
Ukranian;380;80;1,073312755;горила;77,5;0;0;0
Ukranian;381;80;0,303386471;полуниця;93,75;0;1;1
Ukranian;383;80;0;монета;100;0;0;0
Ukranian;386;80;0,759979878;бомба;85;0;2;2
Ukranian;387;80;0,035612729;степлер;97,5;0;2;2
Ukranian;388;80;0,679591433;сумка;88,75;0;0;0
Ukranian;390;80;2,380125904;сніг;41,25;0;1;1
Ukranian;391;80;0,978895373;ланцюг;71,25;0;5;5
Ukranian;392;80;0,724229966;чайник;78,75;1;1;1
Ukranian;397;80;1,104954689;інжир;72,5;2;6;6
Ukranian;398;80;0,746234301;кермо;78,75;0;0;0
Ukranian;399;80;0;балерина ;100;0;0;0
Ukranian;400;80;0,832474647;качка;83,75;0;1;1
Ukranian;404;80;1,137417331;бабка;55;0;3;3
Ukranian;405;80;0,286396957;якір;95;0;0;0
Ukranian;407;80;0,336396957;гора;95;0;0;0
Ukranian;408;80;0,017920505;палець;98,75;1;0;0
Ukranian;409;80;1,452867896;корок;52,5;1;6;6
Ukranian;410;80;0,536490682;фісташка;82,5;0;7;7
Ukranian;411;80;0;кулак;100;0;0;0
Ukranian;412;80;0,942934205;завод;63,75;0;2;2
Ukranian;413;80;1,951373354;татуювання;33,75;0;7;7
Ukranian;414;80;0,786490682;лампа;82,5;0;2;2
Ukranian;416;80;1,032830867;шкарпетка;67,5;0;1;1
Ukranian;418;80;1,669590308;штора;61,25;0;2;2
Ukranian;420;80;0,186121948;трон;96,25;0;0;0
Ukranian;422;80;0,384311544;сокира;92,5;0;0;0
Ukranian;423;80;0,070300552;яйце;95;0;4;4
Ukranian;425;80;1,003078443;Волинка;70;8;3;3
Ukranian;426;80;1,094546318;гребінець;72,5;0;1;1
Ukranian;428;80;0;краб;100;0;0;0
Ukranian;430;80;2,031161246;Птах;37,5;1;1;1
Ukranian;431;80;1,130604451;рукавиця;56,25;0;3;3
Ukranian;433;80;0,978383476;дзвінок;72,5;1;2;2
Ukranian;437;80;0,889275202;гармата;67,5;4;1;1
Ukranian;438;80;0,203348755;палець;95;1;1;1
Ukranian;439;80;0,503592679;вулкан;91,25;0;0;0
Ukranian;441;80;0,203348755;ковбаса;95;1;1;1
Ukranian;442;80;0;ананас;100;0;0;0
Ukranian;446;80;0,963810241;свиня;61,25;0;1;1
Ukranian;447;80;0,017920505;зірка;98,75;0;1;1
Ukranian;448;80;0,203348755;банка;95;0;2;2
Ukranian;449;80;1,018470934;лавка;75;0;2;2
Ukranian;451;80;0,626473073;король ;87,5;0;1;1
Ukranian;452;80;0,168660931;годинник;97,5;0;0;0
Ukranian;453;80;0;ножиці;100;0;0;0
Ukranian;454;80;0,71661408;курка;82,5;0;3;3
Ukranian;455;80;0,941221619;стопа;73,75;0;1;1
Ukranian;456;80;1,441631144;oлія;68,75;0;4;4
Ukranian;457;80;0,136802784;піраміда ;90;2;6;6
Ukranian;458;80;0,580535399;шафа;90;0;1;1
Ukranian;461;80;0,017920505;пістолет;98,75;0;1;1
Ukranian;462;80;0,230709956;муха;96,25;0;0;0
Ukranian;463;80;0,714126892;прямокутник;82,5;0;4;4
Ukranian;464;80;1,469902694;гумка;57,5;1;2;2
Ukranian;465;80;0,017920505;ніж;98,75;0;1;1
Ukranian;466;80;0,035612729;суддя ;97,5;0;2;2
Ukranian;467;80;0,303386471;прищіпка;93,75;0;1;1
Ukranian;472;80;0,479248855;квадрат;87,5;0;5;5
Ukranian;473;80;0,017920505;рука;98,75;0;1;1
Ukranian;476;80;0,017920505;фартух;98,75;0;1;1
Ukranian;477;80;0,035612729;авокадо;97,5;0;2;2
Ukranian;478;80;1,373326775;умивальник;52,5;0;0;0
Ukranian;479;80;0;кенгуру;100;0;0;0
Ukranian;480;80;0,766901292;троянда ;83,75;0;0;0
Ukranian;482;80;0,786490682;човен;82,5;0;2;2
Ukranian;484;80;0,017920505;білка;98,75;0;1;1
Ukranian;487;80;0,888671027;кошик;68,75;1;1;1
Ukranian;488;80;0;сонце;100;0;0;0
Ukranian;489;80;0,017920505;піца;98,75;0;1;1
Ukranian;491;80;1,200545873;килим;65;0;4;4
Ukranian;493;80;0,815264553;скунс;77,5;0;7;7
Ukranian;494;80;0;вуса;100;0;0;0
Ukranian;496;80;0,721928095;коло;80;0;0;0
Ukranian;497;80;1,273841633;труна;70;0;0;0
Ukranian;499;80;1,462227315;хлопчик;65;0;2;2
Ukranian;500;80;0,353386471;сходи;93,75;0;1;1
Ukranian;501;80;0,264926276;щит;93,75;1;1;1
Ukranian;502;80;1,074225707;пастух;71,25;0;4;4
Ukranian;503;80;0;язик;100;0;0;0
Ukranian;505;80;0,400816896;книга;91,25;0;1;1
Ukranian;506;80;0,618392729;блискавка;81,25;1;4;4
Ukranian;507;80;1,693645685;дитина;47,5;0;2;2
Ukranian;508;80;0,469689084;коробка;91,25;0;1;1
Ukranian;509;80;0,017920505;телефон;98,75;0;1;1
Ukranian;510;80;0,749377752;обличчя;77,5;0;2;2
Ukranian;513;80;0,550123406;обличчя;90;0;0;0
Ukranian;514;80;1,895128818;підводний човен;41,25;3;1;1
Ukranian;516;80;0;калькулятор ;100;0;0;0
Ukranian;517;80;1,111298601;мотузка;73,75;1;2;2
Ukranian;521;80;1,086943754;лисиця;62,5;0;0;0
Ukranian;522;80;0,858090641;будинок;77,5;0;2;2
Ukranian;524;80;1,306079834;індіанець;63,75;0;5;5
Ukranian;528;80;0,035612729;лебідь;97,5;1;1;1
Ukranian;529;80;0,589265082;морж;83,75;0;3;3
Ukranian;530;80;1,34314348;паркан;66,25;0;3;3
Ukranian;531;80;0,017920505;черепаха;98,75;0;1;1
Ukranian;532;80;0;клоун;100;0;0;0
Ukranian;533;80;0,017920505;акула;98,75;0;1;1
Ukranian;535;80;1,484377397;вантажівка;71,25;0;0;0
Ukranian;536;80;0,814536477;гілка;85;0;2;2
Ukranian;537;80;0;відбиток;100;0;0;0
Ukranian;539;80;1,037064199;космонавт;75;0;1;1
Ukranian;540;80;0,017920505;маяк;98,75;0;1;1
Ukranian;541;80;1,934917677;черевик;30;0;5;5
Ukranian;544;80;0,237087327;лікар;92,5;0;4;4
Ukranian;545;80;0,664536477;труси;85;0;2;2
Ukranian;546;80;0,230709956;двері;96,25;0;0;0
Ukranian;547;80;0,640256944;кажан;83,75;0;0;0
Ukranian;549;80;1,235283159;змія;75;0;2;2
Ukranian;551;80;0,203348755;гарбуз;95;0;2;2
Ukranian;552;80;0;яблуко;100;0;0;0
Ukranian;554;80;1,022586868;лялька;47,5;2;3;3
Ukranian;555;80;2,008476548;сніданок;33,75;1;8;8
Ukranian;557;80;0,769192829;сніданок;77,5;0;0;0
Ukranian;558;80;0,087290067;запальничка;93,75;2;3;3
Ukranian;559;80;0,017920505;огірок;98,75;0;1;1
Ukranian;560;80;0,286396957;кавун;95;0;0;0
Ukranian;561;80;0,972175423;гусінь;60;0;1;1
Ukranian;562;80;0,186121948;тостер;96,25;0;1;1
Ukranian;563;80;2,426153431;гриф;30;3;3;3
Ukranian;564;80;0,168660931;ложка;97,5;0;0;0
Ukranian;565;80;1,76583934;дзвін;52,5;0;5;5
Ukranian;566;80;0,593383971;скрипка;88,75;0;0;0
Ukranian;568;80;1,010276538;замок;71,25;0;2;2
Ukranian;569;80;0,053073746;зуб;96,25;0;3;3
Ukranian;570;80;0,370544477;бик;91,25;0;2;2
Ukranian;571;80;0,538660986;магніт;86,25;1;1;1
Ukranian;572;80;0,551955223;жонглер;88,75;0;3;3
Ukranian;573;80;0,186121948;баклажан;96,25;0;1;1
Ukranian;575;80;0,848548178;дзьоб;72,5;0;0;0
Ukranian;576;80;1,66307163;рукавиця;45;0;1;1
Ukranian;577;80;0,867565763;айсберг;73,75;0;7;7
Ukranian;578;80;0,609840305;брова;85;0;0;0
Ukranian;579;80;0;слон;100;0;0;0
Ukranian;581;80;1,159533217;спаржа;67,5;3;9;9
Ukranian;582;80;0,627585704;лабораторія;83,75;1;4;4
Ukranian;584;80;0,710362007;жаба;80;0;1;1
Ukranian;585;80;0,303386471;мураха;93,75;0;1;1
Ukranian;586;80;0,444327937;праска;90;0;1;1
Ukranian;587;80;0,053073746;кукурудза;96,25;1;2;2
Ukranian;588;80;0,551612646;браслет;87,5;1;2;2
Ukranian;590;80;0,639510369;мітла;82,5;0;2;2
Ukranian;591;80;0,857997697;рушник;83,75;0;1;1
Ukranian;592;80;1,502677876;салат;52,5;0;1;1
Ukranian;593;80;0,61890702;шоколад;88,75;0;0;0
Ukranian;594;80;0,444327937;шприц;90;0;1;1
Ukranian;595;80;0,624633993;куб;86,25;0;2;2
Ukranian;597;80;0,700157043;вікно;86,25;1;1;1
Ukranian;599;80;0,724094102;хмара;83,75;1;1;1
Ukranian;601;80;0,384311544;коала;92,5;0;0;0
Ukranian;603;80;1,145692341;цвинтар;51,25;0;1;1
Ukranian;605;80;0,087290067;арфа;93,75;3;2;2
Ukranian;606;80;1,093790186;кіт;65;0;3;3
Ukranian;607;80;1,369001448;светр;68,75;0;2;2
