CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_FAMILIARITY_GPT_SCORE	ENGLISH_FAMILIARITY_GPT_MEAN	ENGLISH_FREQUENCY_MULTILEX	LINE_IN_SOURCE
2239	DENSE	dense	6	6.11882773842672	3.66518429399011	94400
224	MORTAR	mortar	6	5.77898004273755	3.36592602737957	238392
2240	CORAL SNAKE	coral snake	5	4.80631142416144		78999
2241	WILD CAT	wild cat	6	6.1550137539972		407348
2242	BEETLE	beetle	6	6.24486846572564	3.55500826458639	31238
2243	REPAIR	repair	7	6.96691325973021	4.18787436757862	303963
2244	METAL	metal	7	6.99867470130868	4.51120073883674	230353
2245	BELCH	belch	6	5.67764330457465	2.80895997494477	31763
2246	BELL	bell	7	6.97068520705262	4.60824992649168	31922
2247	CATERPILLAR	caterpillar	7	6.73103967510979	3.31881578496745	58282
2248	KNOW (SOMEBODY)	recognise	7	6.77677370838853	3.98254716760797	299976
225	PESTLE	pestle	3	3.22393922534101	2.49416739953796	273386
2252	PATH	path	6	6.49980388762784	4.66644739080456	268987
2253	DRIP (EMIT LIQUID)	leak	7	6.56213158835004	4.1063088086821	206514
2259	FLESH	flesh	6	6.00496639329901	4.40112654205984	132686
227	FISH	fish	7	6.99999053851205	4.96625312365328	130814
2270	SAGO	sago	3	2.88269445377324	2.20289724116313	314998
2271	THINK	think	7	6.99998036309149	6.36393365530933	369897
2273	LEECH	leech	6	5.83591029736319	3.22971791257441	207155
2276	IDENTICAL	identical	7	6.96267014751319	3.8984437716043	178430
2277	WHOLE	whole	7	6.9978167759937	5.59629173513784	406434
2278	PERHAPS	perhaps	7	6.97702121907582	5.20145363023061	272348
228	CARVE	carve	6	6.04572816704147	3.56153699739463	57087
2283	SEMEN	semen	7	6.56137113137111	3.52465672168586	324221
2284	CLEARING	clearing	6	5.96104754449479	3.91398551707048	68309
2285	ECLIPSE	eclipse	6	6.0671176208017	3.56083208816358	110937
2286	ESTUARY	estuary	5	4.89587913076569	2.67894483777873	118973
2287	HORIZON	horizon	6	6.18227283678906	3.88741014127259	173316
2288	METEOROID (SHOOTING OR SHINING STAR)	shooting star	7	6.81748827293435		329721
2289	MILKY WAY	milky way	7	6.99028979999429		232757
229	MOVE AWAY	migrate	6	6.02127684896348	2.99320847407491	232230
2290	PUDDLE	puddle	6	6.43765781138551	3.41181610670082	291304
2291	VOLCANO	volcano	7	6.77729212598649	3.81981987011027	397642
2293	UVULA	uvula	4	3.98475496428928	1.98104849154677	392662
2294	WRINKLE	wrinkle	6	6.11840851697311	3.22576837275241	412177
2295	SUNSET	sunset	7	6.99640664108806	4.06098864267443	356790
2296	SUNRISE	sunrise	7	6.99970394596007	3.81371507151991	356765
2297	DUSK	dusk	6	6.20152971149762	3.44950522981488	109039
2298	VIRGIN	virgin	7	6.59190730674652	4.30821814962507	396662
2299	STRAW	straw	6	6.43737597783562	3.91821953265167	352583
23	RYE	rye	6	5.62085489265764	3.50713237670232	314088
230	SWEEP	sweep	6	6.18210098892051	4.07692784377588	359033
2301	ME	me	7	6.99999732686043	6.85465775188572	227221
2302	CIRCULAR (ROUND IN TWO DIMENSIONS)	circular	7	6.67915388052825	3.45512079457691	66804
2303	SPHERICAL (ROUND IN THREE DIMENSIONS)	spherical	6	5.98369320856493	2.6116395714609	344049
2308	THIN	thin	7	6.99682759966833	4.40892312713336	369808
231	SHAVE	shave	7	6.7772734988125	4.0514740498437	327750
2310	US (OBLIQUE CASE OF WE)	us	7	6.99994768307533	6.28048987421833	392193
2313	BRONZE	bronze	6	6.32073504853621	3.71690357149445	47186
2314	BROTHER-IN-LAW	brother-in-law	7	6.77718235043624		47362
2316	FREE	free	7	6.99976919636692	5.37461069665756	138397
2317	SISTER-IN-LAW	sister-in-law	7	6.56179793564514		333688
2318	CHESTNUT	chestnut	6	5.95473750705	3.34137537640791	63319
2319	LID (COVER, CAP)	lid	7	6.92412932116296	3.83139969741508	209729
232	FLEA	flea	6	6.11858525066152	3.60595418068568	132515
2321	MAD PERSON	lunatic	6	5.88358751302106	3.87169716597019	217446
2324	GET WET	get wet	7	6.7288680127984		147018
2325	PULL OUT	pull out	6	6.19971634542411		291620
2327	BECOME SICK	fall ill	6	6.25866556681243		124116
2329	LACK (NOT HAVE)	lack	7	6.99477949422477	4.5186655060371	202383
2334	MELT	melt	7	6.91489307855439	3.97391279808377	228867
2335	CUNNING	cunning	6	5.98222325304574	3.71631215812765	86431
2336	OF THIS KIND (SUCH)	so	7	6.99998657813906	6.64406290776334	339171
2339	NEED (SOMETHING)	need	7	6.99987633841295	6.12673396483543	245273
234	PADDLE	paddle	6	5.96882569689392	3.54253268216808	264729
2340	SUNNY	sunny	7	6.99919530735526	4.161867924516	356730
2341	CLOUDY	cloudy	7	6.92413867458871	3.54002358217539	69602
2342	LANDSCAPE	landscape	7	6.93991114676065	3.99435395832631	203805
2343	STEEL	steel	7	6.98201319368068	4.3556384474036	349261
2344	PETROL	petrol	7	6.81741273322162	3.74262369014126	273641
2348	CRAB	crab	7	6.92413731996256	3.96197723671083	82289
2349	SHRIMP	shrimp	7	6.70576282465359	4.01945766777045	330767
235	FLYING FOX	flying fox	4	4.11732835347734		134262
2350	EARTHWORM	earthworm	7	6.56194706000443	2.5166082685862	110237
2351	SILKWORM	silkworm	5	5.13241564159796	2.31311272095072	332385
2352	DRAGONFLY	dragonfly	6	6.03562746490373	3.02969167034494	105603
2353	CICADA	cicada	5	4.64263094993033	2.49251922115788	66333
2354	CRICKET	cricket	6	6.49729647306044	3.8884731235549	83793
2355	GECKO	gecko	6	5.94826147854254	2.91828149063478	144902
2359	LOTUS	lotus	6	5.90622153749426	3.65085877778895	215736
236	STEPMOTHER	stepmother	6	6.43717237248733	3.4371144680221	349822
2362	BRAN	bran	6	5.55540553768968	3.16912591104226	44419
2363	CHAFF (HUSK)	chaff	3	2.98262732134382	2.6454350748686	60600
2365	RADISH	radish	6	5.85210383278807	3.1294683240046	296160
2366	ONION	onion	7	6.99984134259781	3.90206022238831	258369
2367	MANDARINE	tangerine	6	6.02550766887184	3.0045295873963	362850
2368	GARLIC	garlic	7	6.99944656505324	3.98975378117969	143708
237	STEPFATHER	stepfather	6	6.29347934399952	3.5122119022316	349779
2371	BREADFRUIT	breadfruit	3	3.00000119233262	2.05483470570769	44962
2372	SAGO PALM	sago palm	3	2.94659119475991		314999
2374	DREAM	dream	7	6.99966424462979	5.12335296626189	106059
2375	VERTICAL	vertical	7	6.56211852129143	3.55271419794141	395208
2376	HORIZONTAL	horizontal	6	6.34852232678405	3.33548894199996	173321
238	PRAWNS	prawn	6	6.00183083205255	2.98425363142199	285247
2386	TURKEY	turkey	7	6.99028896902506	4.33175105561093	383131
2389	COATI (COATIMUNDI)	coati	2	2.26900972782161	1.70603192824771	70314
239	FLOWER	flower	7	6.99998444967723	4.4853263249432	133676
2390	PECCARY	peccary	2	2.04652054221831	1.5639251665024	270338
2393	JOURNEY	journey	7	6.93991065419291	4.61825398478013	193294
2395	CONGEAL (BLOOD)	coagulate	3	3.00147902919084	2.03160486498922	70079
2396	KNOCK	knock	7	6.73104152412641	4.6472890562622	199967
2397	LOBSTER	lobster	7	6.88079038682089	3.8753371979601	213415
2398	MANGO	mango	7	6.96266909648424	3.54002358217539	222346
24	PRAY	pray	7	6.91488318301146	4.62497614627109	285266
240	ELECTION	election	7	6.99966424960058	4.44390845575022	112975
2400	THEIR	their	7	6.99982022044093	6.05454417411559	368928
2401	PICTURE	picture	7	6.99998444912684	5.11154109500082	275751
2402	ROBIN	robin	6	6.16362934666594	4.34263643563792	309254
2403	TOY	toy	7	6.99829934692493	4.29418633041691	377534
2404	SANTA CLAUS	Santa Claus	7	6.99999917161164		316874
2405	CHRISTMAS	Christmas	7	6.9999984582473		65619
2406	HOME	home	7	6.99998444897508	5.87009414254773	171966
2407	BIRTHDAY	birthday	7	6.99999839629395	5.02109379947484	36241
2408	CAKE	cake	7	6.99994767911927	4.71692327140971	52641
2409	BROWN	brown	7	6.99970317194189	4.74769997713612	47433
241	TREE STUMP	stump	5	5.49852897030286	3.42145219573956	354092
2410	GOOD-LOOKING	pretty	7	6.99883042368533	5.55340943239157	287031
2411	HURT (SOMEBODY)	hurt	7	6.97404065198466	5.26207063004145	176426
2412	THANK (SOMEBODY)	thank	7	6.9998763733955	5.49791180665278	367496
242	COST	cost	7	6.99682707442409	4.84905399453575	80317
2422	SOMEONE	someone	7	6.99538984606911	5.7758522708119	340909
2423	CHANNEL	channel	6	6.32073504853621	4.43144967707399	61335
2424	MEMBER	member	7	6.98409304032251	4.73474500990918	228930
2425	PROBLEM	problem	7	6.99998825022009	5.38627043832525	288352
2426	CLIMATE	climate	7	6.99781732617279	4.04370010214493	68730
2427	FUTURE	the future	7	6.8774668127304		368151
2428	LIBRARY	library	7	6.99919529078526	4.53252861016202	209523
2429	LOGIC	logic	7	6.97068571073356	4.00366521830076	213969
243	FRESH	fresh	7	6.99640603498607	4.82079802873337	139122
2430	OFFICE	office	7	6.99976907094663	5.36077020597008	255353
2431	REVOLUTION	revolution	7	6.95257235626577	4.36603652082423	306510
2432	MARRIAGE	marriage	7	6.99998036229521	4.9919397131071	224320
2433	THEORY	theory	7	6.91489890057553	4.58811942361321	369152
2434	TRAGEDY	tragedy	7	6.85194487206982	4.21203324825755	378157
2435	UNIVERSITY	university	7	6.99994120875232	4.78112883030522	389119
2438	CAIMAN	cayman	3	3.49423898126565	3.16947348567618	59053
244	LEFT	left	7	6.99990363132432	5.7431256515784	207251
2440	PINEAPPLE	pineapple	7	6.9990890195052	3.62119853248288	276855
2441	CASHEW	cashew	6	6.05953514917978	2.69581276306602	57343
2442	COCOA BEAN	cacao	5	5.23595334901027	2.6103825677414	52138
2443	ELECTRIC EEL	electric eel	6	6.04074118170097		113055
2444	KINGFISHER	kingfisher	5	4.82898272938328	2.32541650364802	198558
2445	PAPAYA	papaya	6	5.89406653257934	2.98478552920054	266475
2446	SLOTH	sloth	6	5.97359663045709	3.05618975979266	336603
2447	WOODPECKER	woodpecker	6	6.05190489522314	2.88346775333682	410513
2449	FAT (OF MEAT AND FOOD)	fatty	6	6.03539998055888	3.69828738219388	125923
245	BROOM	broom	7	6.88078516236094	3.67808399610559	47293
2451	FOURTEEN	fourteen	7	6.99973811666957	3.65131725709456	137520
2452	PURPLE	purple	7	6.997816894184	4.15778267371307	292454
2453	SEVENTEEN	seventeen	7	6.99640550831618	3.55257041562527	326189
2454	SIXTEEN	sixteen	7	6.9992895498146	3.72596896333263	334036
2457	PATH OR ROAD	way	7	6.99951134546242	6.12342791409364	401860
2459	GRINDSTONE	grindstone	4	4.06414588002134	2.56111418916857	156409
246	THRUST	thrust	6	5.94118888215421	3.72131368536614	371598
2460	DINGO	dingo	5	5.30016953432152	2.88880477265991	98609
2462	WINNOWING	winnow	3	2.88269565855218	1.74466133060384	408658
2465	DISGUST	disgust	7	6.94659205338631	3.4814814935149	100135
2466	WEIGHT	weight	7	6.99807328901187	4.69144795766358	402896
2467	GAME	game	7	6.99996807835156	5.45519997905763	142930
2468	BAG	bag	7	6.99867472834179	4.98843797552582	24414
2469	AGAINST	against	7	6.99883040168653	5.45513519282914	6188
2470	DEAR	dear	7	6.75460902384633	5.22550277068078	90889
2471	LADY	lady	7	6.95256879936593	5.30821814962507	202637
2472	SUCKLE (BREASTFEED, NURSE)	suckle	4	3.74863762526654	2.55400610117043	355418
2473	HIS (GENITIVE OF HE)	his	7	6.99979599508235	0.549684727387787	170251
2474	HER (GENITIVE OF SHE)	her	7	6.99987635703118	6.47027185376501	167611
2475	MALE GOAT	he-goat	3	3.32061451178204		166548
2477	YAK	yak	5	5.13571295697234	3.24194396798007	413278
248	HAPPEN	happen	7	6.99592958964275	5.35035140992668	162231
2481	FEMALE DOG	bitch	7	6.96260605093574	5.0271918501754	36496
2482	TOGETHER	together	7	6.99979595590227	5.64008975466207	374914
2483	COLD (OF WEATHER)	cool	7	6.99908843545092	5.15431032040944	78331
2486	HIDE	hide	7	6.95257102631743	4.90828574333081	168681
2489	ABACUS	abacus	5	4.8921573883734	2.58310848287474	1614
249	FOG	fog	7	6.95257187935028	3.97825144037998	134555
2493	BOIL	boil	7	6.93990989781478	3.90199590628572	40734
2494	BAMBOO SHOOT	bamboo shoot	5	5.14694463267036		25648
2495	ELEPHANT TUSK	tusks	6	6.00934037020036	2.86355194775694	383613
2496	ADORNED	crested	4	4.23011024636476	2.58176599499923	83656
2497	RATTAN	rattan	4	3.63065758309241	2.33501456239855	298206
2498	OPIUM	opium	6	5.94386307030195	3.56963140906663	259409
2499	KAPOK TREE	kapok	2	2.03583452109028	1.76275955269664	195345
25	DIRT	dirt	7	6.9706850429285	4.38080764940873	99211
2500	GINGER	ginger	7	6.67910336021302	4.0399710292656	148105
2501	RICE HUSK	husk	5	5.01336676661813	2.75561051090697	176501
2502	GONG	gong	5	5.13421970786029	3.79371431641781	152133
2503	LAUNDER (WASH CLOTHES)	launder	5	5.02449566906932	2.9238218213872	205392
2504	DIFFERENT	different	7	6.9999335387558	5.42695238315249	97811
2505	BEDROOM	bedroom	7	6.99973805530751	4.54593364195692	30812
2506	LOOSE	loose	7	6.91488984745166	4.59519025407237	215149
2507	DISGUSTING	disgusting	7	6.99142159033685	4.24633229580477	100142
2508	PANGOLIN	pangolin	3	3.14562518546887	1.80495723249109	266118
2509	EXCHANGE	exchange	7	6.91489807536639	4.51050419581348	120860
251	SHARPEN (SOMETHING)	sharpen	6	6.14767559544119	3.2070593285028	327648
2510	PORCUPINE	porcupine	6	6.00637684889948	2.92808262833592	282820
2511	GIBBON	gibbon	5	4.73467115866441	2.57771345098803	147600
2512	CHICK	chick	6	6.19912106807023	4.37391906710925	63557
2514	SPOUSE	spouse	7	6.65123733319611	3.57266266458385	345630
2516	WATER BUFFALO	water buffalo	6	5.87527678169357		400931
2517	CROWDED	crowded	7	6.8807865621592	3.95291967208736	85009
2518	HEARING (AURAL SENSE)	hearing	7	6.94658505588053	4.77370818135091	165630
2519	SEEING (VISUAL SENSE)	sight	7	6.93991059899665	4.66146235201067	331883
252	FRIGHTEN	frighten	6	6.49988163655131	3.72577598644347	139496
2520	SMELLING (OLFACTORY SENSE)	sense of smell	7	6.8515859801396		324816
2524	JOY	joy	7	6.98901245587833	4.64353815743909	193351
2526	POWER	power	7	6.99998657365536	5.34491571357492	284622
2527	ABILITY	ability	7	6.99477950268125	4.54394320747129	2050
253	CARE FOR	look after	7	6.55809914549528		214910
2530	SMART	intelligent	7	6.98756746443613	4.24636140303859	186043
2531	BROAD	broad	6	6.18164782518	4.16062865035833	46665
2532	TORNADO	tornado	7	6.98756699709009	3.73105185397714	376453
2534	DEPTH	depth	7	6.85194661411666	4.05356616260952	94995
2537	LENGTH	length	7	6.9993736626804	4.13326131302174	208051
2538	TRENCH (FOSSE)	trench	6	5.94807132412215	3.60531785166062	380010
2539	PIT (POTHOLE)	pit	6	6.07180786252696	4.26465679012016	277695
2540	LIME (MATERIAL)	lime	7	6.77725653309301	3.80278031323682	210994
2541	MIRACLE	miracle	7	6.81756404133662	4.41725041637375	233959
2542	HERB	herb	6	6.34747907453698	3.76444029522746	167645
2543	RAVEN	raven	6	6.04243029238018	3.75371422260055	298342
2544	SHEPHERD	shepherd	6	6.01628573301312	3.98901742121805	328403
2545	HARROW (TOOL)	harrow	3	3.13032569892489	2.81213581711822	163283
2546	BORDER	border	7	6.95790986150902	4.47093755881948	42258
2547	CITY	city	7	6.99999838021236	5.4579891995137	67147
2548	BARREL	barrel	6	6.18225180297832	4.08725198454046	27279
2549	VEHICLE	vehicle	7	6.99640655616467	4.5179341214957	394312
255	SERVANT	servant	6	6.2005415976672	4.28349700802575	325551
2553	MISERY	misery	6	6.14767559086742	4.04996695354156	234367
2554	PRINCE (RULER)	prince	7	6.67911153663558	4.82896373529441	287710
2555	OIL (FROM PLANTS)	vegetable oil	7	6.9241256016491		394243
256	FOOD	food	7	6.99999907346953	5.33692315667339	135047
2562	SEX (GENDER)	sex	7	6.9999929564561	5.14352070017754	326393
2564	PIGLET	piglet	6	6.31715651601579	3.18917121665637	276222
2565	CASTRATED BOAR	barrow	3	3.22269897401142	3.30682759704691	27391
2566	GELDING	gelding	3	3.14798948946838	2.45637883864856	145119
2567	CAPON	capon	2	2.4381244325495	2.16947348567618	55056
2568	BAKER	baker	7	6.99242174467771	4.13390283950519	24802
2569	BUTCHER	butcher	6	6.20093876341186	4.00376699811888	50861
257	WORSHIP	worship	7	6.75488637909576	4.09209515719938	411673
2570	BEEF	beef	7	6.99867477191068	4.34237985001395	30976
2571	TRY (TEST)	test	7	6.9999035983371	5.02104001294043	366909
2572	SENSE (PERCEIVE BY SENSES)	sense	7	6.99330672598618	5.12637920624626	324793
2573	FEELING (EMOTION)	emotion	7	6.99908899267295	4.10007616511694	114878
2576	ALREADY	already	7	6.99937365060004	5.62142685462462	10126
2577	YET	yet	7	6.99961957756815	5.5255605606841	414285
2578	PENCIL	pencil	7	6.99867467502842	3.93837785283609	271169
2579	TOOTHBRUSH	toothbrush	7	6.99996380662239	3.65405801495902	375935
258	CALM	calm	7	6.99142165419815	4.81705203988864	53273
2580	HELICOPTER	helicopter	7	6.9988303314071	4.18986791930913	166796
2581	OCTOPUS	octopus	7	6.98201314825973	3.5897593706181	254718
2584	BENCH	the bench	7	6.55540031222433		367830
2585	RACQUET	racquet	5	4.97473784161158	2.53794632411654	295826
2586	SEAHORSE	sea horse	6	6.11643870319539		321447
2587	DARTS	dart	6	5.9837293476130196	3.53615787485512	89623
2588	GLOBE	the globe	6	6.31873550516369		368168
2589	WREATH	wreath	6	5.97589119052788	3.21713768027774	412027
2590	HARMONICA	harmonica	6	5.96624234914593	3.2076961240449	163070
2591	RHINOCEROS	rhinoceros	6	6.05905717877467	2.92989596909939	306861
2592	IGLOO	igloo	6	5.97259862036787	2.70197307177084	178868
2593	STILTS	stilts	6	5.75480094982376	2.78437070170932	350570
2594	DOMINOES	dominoes	6	6.16285977519253	2.92565300251999	103269
2595	CACTUS	cactus	6	6.29415456175465	3.42763167901697	52224
2596	ESCALATOR	escalator	7	6.97966679535216	2.98849068436524	118393
2597	HARP	harp	6	6.02614137184931	3.46279183513725	163137
2599	STETHOSCOPE	stethoscope	6	6.01276615944422	2.88614446123632	350045
26	UNPLEASANT	unpleasant	7	6.81750733894508	3.89818429767162	389770
2600	PYRAMID	pyramid	7	6.56214542915323	3.77576884336361	293472
2601	UNICORN	unicorn	7	6.62225379398493	3.47859241763174	388726
2602	FUNNEL	funnel	6	5.9810800109436	3.27803850940901	141483
2603	ACCORDION	accordion	6	5.85232105728121	3.22668299818397	3120
2604	NOOSE	noose	5	5.30655528081855	3.4341024439374	251076
2605	ASPARAGUS	asparagus	6	6.0193846478118	3.4098230124184	19166
2606	COMPASS	compass	6	6.37736610477545	3.70380425290363	74363
2607	TRIPOD	tripod	6	5.98426319494561	3.04753546696619	380878
2617	BULB	bulb	7	6.73103421324655	3.64531893782234	48916
2618	CAMERA	camera	7	6.99944655346935	4.88254044815398	53576
2619	CARD	card	7	6.99029083319125	4.98155219539609	55714
2620	CARRIAGE	carriage	5	5.46608004117561	3.96001197291808	56682
2621	CURTAIN	the curtain	7	6.36409992436712		367979
2622	ENGINE	engine	7	6.98756747868483	4.60326251451307	116106
2623	FLAG	flag	7	6.99719923434929	4.34980584544948	131742
2624	FRAME	frame	7	6.86702862929233	4.32004573334518	137909
2625	MAP	map	7	6.99997194677245	4.54404587929579	223093
2626	NERVE	nerve	6	6.49992749880525	4.25514929812542	246030
2627	ORANGE (FRUIT)	orange	7	6.99956939333132	4.44754997396923	259810
2628	PLANT STEM	stem	6	5.99606370763242	3.75180961808198	349593
2629	TRAY	tray	6	6.46872439027526	3.84097956088446	379500
263	HERDSMAN	herdsman	4	3.58298660262711	2.05483470570769	167758
2630	WHIP	whip	6	6.10266105932058	4.13443044480669	405363
2631	WIRE	wire	7	6.73104520138002	4.42156887361119	408901
2638	FISHING	fishing	7	6.99849860028077	4.41691644190668	131012
2640	LARVA	maggot	6	6.0287511049611	3.12294322892958	219339
2641	MYTHICAL BEING	mythical being	5	5.46417212095964		242788
2642	HE OR SHE	he or she	7	6.48131524931442		165046
2643	INK	ink	7	6.93244594475469	4.07675582892784	184680
2648	HAIR (HEAD)	hairs	7	6.73057498784923	3.74953128696288	160054
265	FOWL	fowl	5	4.99856571419055	3.00503723734528	137636
2651	BE IGNORANT	ignorant	6	6.20093925773724	3.92025949340229	178935
2654	VIPER	death adder	3	3.0263767463585		90930
2655	JACKFRUIT	jackfruit	4	4.11823993628317	2.24865473172381	190045
2656	MIDNIGHT	midnight	7	6.98901202711165	4.48556130553818	231969
2657	LADLE	ladle	6	5.77744845278439	2.81450255039732	202604
2658	COAL	coal	7	6.70575573981966	4.07898672517577	70094
266	SCALE	fish scale	6	6.03843410454699		130891
2662	TOENAIL	toenail	7	6.56100881687702	2.81528860397282	374850
2663	UMBILICAL CORD	umbilical cord	6	6.10005962821467		385913
2664	SCAB	scab	6	5.99094717110188	2.95679224230073	318260
2665	WART	wart	6	5.99277908553307	3.01108319784462	400365
2666	SOLE (FOOT)	sole	6	5.92980140375007	3.97630441328966	340499
2667	TORSO	torso	6	6.05487939505418	3.39766845563953	376601
2668	SKELETON	skeleton	7	6.85194294541744	3.74401402688062	334381
2669	POINT (WITH FINGER)	point	7	6.98593502572712	5.41542023096965	280665
267	NIT	nit	4	3.73327289111452	2.99787556416777	248570
2670	ACROSS	across	7	6.98593503680568	5.08801125182157	3812
2672	HEADWATERS	headwaters	3	3.27111578257757	2.26008419350459	165405
2673	BIRD OF PARADISE	bird of paradise	5	4.68370871459855		35960
2674	ORAL CAVITY	oral cavity	5	5.21217409260484		259780
